FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
8,-0.040918,0.73787,0.04863,-0.18806,0.52163,0.022705,-0.26267,0.74872,-0.045651,0.11546,0.55028,0.002354,0.17722,0.79183,-0.089718,-0.25259,1.0094,-0.12133,0.17335,1.0813,-0.15221,-0.062495,0.001014,-0.036387,0.055643,0.008219,-0.03223,-0.12737,-0.35524,-0.045529,0.11687,-0.3476,-0.041122,-0.19817,-0.85201,-0.012021,0.17422,-0.84822,-9.7e-05
9,-0.041048,0.73888,0.047947,-0.18812,0.52266,0.022383,-0.26277,0.74965,-0.046189,0.11525,0.55137,0.001987,0.17694,0.79298,-0.090245,-0.25304,1.0056,-0.12142,0.1729,1.0824,-0.15296,-0.062625,0.002138,-0.036805,0.055577,0.00931,-0.032373,-0.1273,-0.35414,-0.045564,0.11684,-0.3465,-0.0411,-0.19824,-0.85091,-0.012015,0.17437,-0.84709,6.4e-05
10,-0.041185,0.73988,0.047256,-0.18818,0.5237,0.022041,-0.26287,0.75058,-0.046711,0.11502,0.55233,0.001551,0.17665,0.79412,-0.090773,-0.25378,1.001,-0.12142,0.17248,1.0834,-0.15369,-0.062766,0.003263,-0.037231,0.055518,0.010406,-0.032516,-0.12723,-0.35304,-0.045619,0.11688,-0.34539,-0.04117,-0.19822,-0.84977,-0.011736,0.17453,-0.84712,-6.4e-05
11,-0.041309,0.74086,0.046572,-0.18823,0.52475,0.021689,-0.26298,0.75152,-0.047269,0.11479,0.55335,0.001151,0.17637,0.79527,-0.091311,-0.25442,0.99896,-0.12147,0.17207,1.0846,-0.15438,-0.062904,0.004368,-0.037614,0.055459,0.011481,-0.032657,-0.12717,-0.35195,-0.04568,0.11688,-0.3443,-0.041167,-0.19825,-0.8486,-0.011402,0.17449,-0.84694,-0.00011
12,-0.041441,0.74183,0.045878,-0.18829,0.52581,0.021319,-0.2631,0.75248,-0.047862,0.11456,0.55438,0.000697,0.17612,0.79636,-0.091779,-0.25483,0.99804,-0.12197,0.17169,1.0856,-0.15502,-0.063017,0.00549,-0.037973,0.055401,0.012571,-0.032798,-0.1271,-0.35085,-0.045738,0.11689,-0.34319,-0.041171,-0.19796,-0.84745,-0.010975,0.1743,-0.84568,-0.000152
13,-0.041475,0.74185,0.045484,-0.1883,0.52594,0.021166,-0.26314,0.75258,-0.048194,0.11441,0.55466,0.000437,0.17597,0.79643,-0.091901,-0.25489,0.99956,-0.12271,0.17149,1.0857,-0.15519,-0.063115,0.005669,-0.038323,0.05535,0.012693,-0.032929,-0.1271,-0.35068,-0.045813,0.11693,-0.34305,-0.041154,-0.19792,-0.84726,-0.010356,0.17389,-0.84345,0.000192
14,-0.041509,0.74187,0.045145,-0.18831,0.52604,0.021005,-0.26317,0.75268,-0.048542,0.11424,0.55483,0.000174,0.1758,0.79651,-0.092034,-0.25465,1.0037,-0.12348,0.1713,1.0858,-0.15532,-0.063201,0.005833,-0.038663,0.055301,0.012807,-0.033056,-0.12709,-0.35052,-0.045851,0.11696,-0.34292,-0.041132,-0.19788,-0.8471,-0.009755,0.1735,-0.84148,0.000623
15,-0.041538,0.7419,0.044737,-0.18832,0.52615,0.020828,-0.2632,0.75279,-0.048916,0.11409,0.55507,-8.9e-05,0.17565,0.7966,-0.092185,-0.25513,1.0015,-0.12405,0.17114,1.0859,-0.15543,-0.063223,0.005954,-0.038966,0.055267,0.012876,-0.03312,-0.12708,-0.3504,-0.045921,0.11696,-0.34284,-0.041081,-0.19758,-0.84695,-0.009532,0.17314,-0.84005,0.001145
16,-0.041561,0.74193,0.044333,-0.18832,0.52625,0.020647,-0.26321,0.75291,-0.049277,0.11396,0.55508,-0.000345,0.1755,0.79668,-0.092338,-0.25505,1.0016,-0.12425,0.17101,1.0859,-0.15555,-0.063233,0.006019,-0.039107,0.055238,0.012918,-0.033152,-0.12706,-0.35034,-0.046054,0.11696,-0.34279,-0.04111,-0.19728,-0.84689,-0.00944,0.1727,-0.83862,0.001778
17,-0.041574,0.74193,0.043948,-0.18831,0.52625,0.020487,-0.26322,0.7529,-0.049604,0.11391,0.55484,-0.000483,0.17537,0.79668,-0.092427,-0.25493,1.0013,-0.12476,0.17094,1.0859,-0.15562,-0.063243,0.006019,-0.03925,0.055215,0.012918,-0.033171,-0.12704,-0.35034,-0.046184,0.11696,-0.34279,-0.04111,-0.19693,-0.84689,-0.00947,0.17229,-0.83818,0.00148
