FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,-0.006696,0.67889,0.045305,-0.16308,0.53317,0.043917,-0.23962,0.71661,-0.031029,0.1579,0.53132,0.021544,0.21367,0.73271,-0.038696,-0.23992,0.92409,-0.092459,0.20943,0.94389,-0.080125,-0.06467,-0.00568,-0.033754,0.064745,-0.001208,-0.034247,-0.099533,-0.36934,-0.024463,0.10454,-0.36569,-0.035504,-0.13208,-0.8818,0.045301,0.14491,-0.89506,0.028617
1,-0.006962,0.67853,0.044817,-0.1632,0.53373,0.043703,-0.23962,0.7158,-0.031544,0.15779,0.53123,0.021267,0.21369,0.73257,-0.039044,-0.24018,0.92318,-0.093392,0.20998,0.94349,-0.082325,-0.064757,-0.005684,-0.033822,0.064471,-0.001429,-0.033672,-0.099673,-0.36931,-0.02438,0.10493,-0.36586,-0.035207,-0.13192,-0.88181,0.044777,0.14488,-0.89502,0.028477
2,-0.006866,0.67844,0.04449,-0.16327,0.53417,0.043535,-0.23969,0.71455,-0.031715,0.15798,0.53139,0.020826,0.21379,0.73261,-0.040176,-0.24049,0.92161,-0.094906,0.21055,0.94338,-0.084444,-0.064921,-0.005782,-0.033858,0.064389,-0.001505,-0.033772,-0.099602,-0.36943,-0.024397,0.10464,-0.36599,-0.035556,-0.13204,-0.88166,0.045036,0.14532,-0.89467,0.02751
3,-0.006787,0.67818,0.043843,-0.1634,0.5346,0.043275,-0.23935,0.7126,-0.032695,0.15806,0.53149,0.020496,0.2158,0.73163,-0.042926,-0.24057,0.91956,-0.09629,0.21152,0.94256,-0.086044,-0.064927,-0.005901,-0.033749,0.06418,-0.001746,-0.033805,-0.099644,-0.36955,-0.024339,0.10435,-0.36628,-0.036016,-0.13218,-0.88094,0.045387,0.14519,-0.89451,0.027924
4,-0.006985,0.67792,0.043115,-0.16334,0.53479,0.043119,-0.23944,0.71256,-0.033044,0.15807,0.53122,0.020051,0.21574,0.73141,-0.043212,-0.24064,0.91935,-0.097295,0.21248,0.94205,-0.088357,-0.065089,-0.005935,-0.033717,0.064006,-0.001714,-0.033929,-0.099769,-0.36959,-0.024348,0.10422,-0.36623,-0.036016,-0.13219,-0.88118,0.04562,0.14498,-0.89427,0.027169
5,-0.006886,0.67748,0.042514,-0.16142,0.53036,0.045127,-0.23955,0.71261,-0.033718,0.15969,0.52344,0.021248,0.21425,0.72448,-0.04227,-0.24072,0.91938,-0.098073,0.21301,0.93498,-0.088546,-0.065885,-0.00908,-0.032952,0.063382,-0.005258,-0.034602,-0.1003,-0.37274,-0.023729,0.10424,-0.36956,-0.035735,-0.13187,-0.88087,0.04523,0.1448,-0.89424,0.027218
6,-0.007035,0.67722,0.042205,-0.16129,0.52904,0.04517,-0.23972,0.71276,-0.034288,0.16038,0.52082,0.021661,0.21386,0.72209,-0.042158,-0.24089,0.91954,-0.09858,0.21378,0.93245,-0.089325,-0.06639,-0.010732,-0.032667,0.063524,-0.006689,-0.034761,-0.10047,-0.37435,-0.023123,0.10436,-0.37095,-0.035682,-0.13151,-0.88106,0.046233,0.14507,-0.89406,0.028129
7,-0.006968,0.67709,0.04212,-0.16137,0.52828,0.044982,-0.23956,0.71187,-0.034378,0.15994,0.52257,0.021226,0.21507,0.7233,-0.043415,-0.24101,0.91852,-0.099157,0.21466,0.9336,-0.090735,-0.06632,-0.010718,-0.032986,0.063598,-0.00656,-0.035144,-0.10049,-0.37434,-0.023375,0.1044,-0.37083,-0.035984,-0.13162,-0.88122,0.045481,0.14485,-0.89397,0.028161
8,-0.006973,0.67686,0.041808,-0.16107,0.52721,0.044938,-0.23957,0.71169,-0.034759,0.16015,0.52097,0.021168,0.2153,0.72152,-0.043778,-0.24115,0.91822,-0.099867,0.21546,0.93169,-0.091809,-0.066571,-0.011696,-0.03291,0.063505,-0.007583,-0.035395,-0.10064,-0.37531,-0.023212,0.10438,-0.3718,-0.036059,-0.13156,-0.88122,0.045577,0.1448,-0.89378,0.028054
9,-0.006971,0.67666,0.041575,-0.16075,0.52599,0.044889,-0.23957,0.71141,-0.035157,0.16035,0.51921,0.021183,0.21551,0.71971,-0.044148,-0.2413,0.91781,-0.10053,0.21624,0.92979,-0.092764,-0.06682,-0.012717,-0.032846,0.063428,-0.008697,-0.035687,-0.10079,-0.37632,-0.02305,0.10435,-0.37287,-0.03617,-0.13153,-0.88113,0.045692,0.14475,-0.89361,0.027954
10,-0.006972,0.6765,0.0414,-0.16058,0.52513,0.044853,-0.23958,0.71111,-0.035535,0.16035,0.51844,0.021146,0.21585,0.71856,-0.044563,-0.24146,0.9174,-0.10122,0.21703,0.92855,-0.093769,-0.067035,-0.013411,-0.032845,0.063389,-0.009446,-0.035904,-0.10094,-0.37699,-0.023017,0.10433,-0.37359,-0.03629,-0.13148,-0.88107,0.045811,0.14468,-0.89345,0.027958
11,-0.006973,0.67636,0.041241,-0.16046,0.52429,0.044836,-0.23961,0.71082,-0.035956,0.16035,0.51789,0.021137,0.21612,0.71758,-0.045049,-0.24162,0.91698,-0.10208,0.21776,0.92752,-0.094795,-0.067195,-0.013934,-0.032844,0.06335,-0.010053,-0.036108,-0.10108,-0.3775,-0.022983,0.10429,-0.3742,-0.03644,-0.13148,-0.88114,0.045898,0.14461,-0.89329,0.027962
12,-0.006965,0.67621,0.041076,-0.16032,0.52356,0.044835,-0.23961,0.7106,-0.036425,0.16035,0.51719,0.021137,0.21647,0.71668,-0.045664,-0.2418,0.91666,-0.10304,0.21845,0.92655,-0.0957,-0.067318,-0.014489,-0.032843,0.063292,-0.010736,-0.036248,-0.10121,-0.37804,-0.022965,0.10424,-0.37487,-0.0366,-0.13148,-0.88119,0.04596,0.14454,-0.89316,0.027962
13,-0.006966,0.67607,0.040883,-0.16026,0.52314,0.044576,-0.23959,0.71032,-0.036973,0.1603,0.51659,0.02104,0.217,0.71576,-0.046428,-0.24198,0.91632,-0.10403,0.21913,0.9256,-0.096646,-0.067473,-0.014821,-0.032922,0.063248,-0.011244,-0.036386,-0.10136,-0.37836,-0.022964,0.10419,-0.37538,-0.036762,-0.13148,-0.88134,0.046082,0.14448,-0.89306,0.027962
14,-0.006948,0.67598,0.040718,-0.16024,0.52275,0.044276,-0.23955,0.71003,-0.037491,0.16014,0.5159,0.020905,0.21745,0.71481,-0.047139,-0.24211,0.91597,-0.10491,0.21978,0.92461,-0.097497,-0.067641,-0.015147,-0.033045,0.063193,-0.011705,-0.036515,-0.10151,-0.37867,-0.022971,0.10407,-0.37584,-0.03692,-0.1315,-0.88166,0.046093,0.14441,-0.89294,0.027896
15,-0.006947,0.6759,0.040507,-0.16024,0.52238,0.044041,-0.23952,0.70962,-0.037995,0.16003,0.51554,0.020945,0.21779,0.71437,-0.047868,-0.24225,0.91548,-0.10571,0.22037,0.92414,-0.098339,-0.06781,-0.015461,-0.033157,0.063121,-0.012163,-0.036628,-0.10167,-0.37895,-0.022969,0.10394,-0.37631,-0.037091,-0.13152,-0.88194,0.046096,0.14435,-0.89292,0.027911
16,-0.006948,0.67583,0.040292,-0.16025,0.52205,0.043685,-0.23943,0.70924,-0.038548,0.1599,0.51524,0.020945,0.21805,0.71392,-0.048568,-0.2424,0.91508,-0.10658,0.22093,0.92367,-0.099181,-0.06801,-0.01575,-0.033369,0.063047,-0.012587,-0.036701,-0.10185,-0.37922,-0.022999,0.10376,-0.37675,-0.037256,-0.13159,-0.88216,0.046133,0.1443,-0.89292,0.027837
17,-0.006949,0.67576,0.040065,-0.16025,0.52178,0.043303,-0.23925,0.70894,-0.039215,0.15976,0.51497,0.020908,0.21822,0.71345,-0.049217,-0.24253,0.91471,-0.10747,0.22136,0.92319,-0.09998,-0.068235,-0.016022,-0.033575,0.062951,-0.012956,-0.036779,-0.10203,-0.37947,-0.023038,0.10357,-0.37713,-0.037415,-0.13159,-0.88221,0.046163,0.14425,-0.89292,0.027747
18,-0.00695,0.67569,0.039801,-0.16031,0.52145,0.042918,-0.23895,0.70861,-0.039956,0.15952,0.51462,0.020821,0.21843,0.71291,-0.049871,-0.2427,0.91433,-0.10854,0.22169,0.92257,-0.10077,-0.068454,-0.016327,-0.033781,0.062825,-0.013298,-0.036862,-0.10221,-0.37976,-0.023056,0.10336,-0.37749,-0.037551,-0.13158,-0.88223,0.04619,0.14416,-0.89292,0.027638
19,-0.006975,0.67563,0.039499,-0.16046,0.5208,0.042537,-0.23874,0.70803,-0.040656,0.15926,0.51444,0.02064,0.2185,0.71251,-0.05043,-0.24294,0.91367,-0.10954,0.22187,0.92205,-0.10153,-0.068647,-0.016676,-0.034029,0.062698,-0.013665,-0.036949,-0.1024,-0.38007,-0.023112,0.10313,-0.37787,-0.037726,-0.13156,-0.88235,0.046122,0.14401,-0.89308,0.027452
