FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
41,0.023855,0.74021,0.000193,-0.142,0.49693,-0.065025,-0.32653,0.59354,-0.15133,0.21032,0.49256,0.036638,0.36052,0.5189,0.094472,-0.17755,0.7148,-0.072202,0.2143,0.64037,0.014928,-0.06615,0.001471,-0.033796,0.070037,-0.002333,-0.019206,-0.10817,-0.33319,0.088626,0.11163,-0.34091,-0.1395,-0.14768,-0.65745,0.26214,0.14396,-0.65464,-0.26844
42,0.025534,0.74013,0.001501,-0.14051,0.4967,-0.063655,-0.32529,0.59414,-0.14861,0.21334,0.49255,0.039404,0.36273,0.51695,0.099596,-0.17642,0.71358,-0.070622,0.21515,0.64068,0.019984,-0.064799,0.001502,-0.032984,0.071037,-0.002644,-0.018047,-0.10765,-0.33304,0.089013,0.11226,-0.34077,-0.13898,-0.14768,-0.65726,0.26214,0.14411,-0.65468,-0.26841
43,0.027309,0.74006,0.002726,-0.13914,0.49642,-0.062382,-0.32419,0.59466,-0.14607,0.21635,0.49232,0.042156,0.36455,0.51484,0.10491,-0.1754,0.71202,-0.069913,0.21719,0.64055,0.024504,-0.063333,0.001517,-0.032057,0.072228,-0.003028,-0.016688,-0.10691,-0.33288,0.089423,0.11296,-0.34078,-0.13863,-0.14766,-0.65706,0.26217,0.14436,-0.65489,-0.26841
44,0.029321,0.73993,0.003847,-0.13742,0.4962,-0.061111,-0.32286,0.59496,-0.14381,0.21903,0.49174,0.044195,0.36651,0.51213,0.10956,-0.17399,0.71043,-0.06941,0.21862,0.64055,0.028708,-0.061716,0.001468,-0.031171,0.073437,-0.0034,-0.015524,-0.10606,-0.33275,0.089733,0.11389,-0.34065,-0.13868,-0.14757,-0.65684,0.26223,0.14494,-0.65509,-0.26841
45,0.031909,0.73967,0.004971,-0.13515,0.496,-0.059877,-0.3212,0.59505,-0.14178,0.22075,0.49102,0.043805,0.36844,0.50945,0.11319,-0.17165,0.70877,-0.069149,0.22035,0.64055,0.033748,-0.060145,0.001414,-0.030982,0.074615,-0.003767,-0.014911,-0.10517,-0.33273,0.089535,0.11552,-0.34049,-0.13924,-0.14744,-0.65663,0.2623,0.14712,-0.65519,-0.26892
46,0.035,0.73927,0.005857,-0.13201,0.49582,-0.058829,-0.31905,0.59514,-0.14014,0.22243,0.49029,0.04323,0.37012,0.50681,0.11595,-0.16933,0.70689,-0.069187,0.22335,0.64024,0.038192,-0.058803,0.001356,-0.031197,0.075712,-0.004156,-0.014673,-0.1043,-0.33256,0.089237,0.1191,-0.34059,-0.14046,-0.1473,-0.65643,0.26233,0.15069,-0.65525,-0.26965
47,0.039519,0.73831,0.006793,-0.12821,0.49532,-0.058256,-0.31582,0.5954,-0.13887,0.22411,0.48937,0.042658,0.37135,0.50437,0.11733,-0.16648,0.70521,-0.069429,0.22745,0.63888,0.042386,-0.0576,0.001185,-0.031609,0.077007,-0.005142,-0.014935,-0.1034,-0.33228,0.08893,0.12275,-0.34063,-0.14171,-0.14711,-0.6563,0.26228,0.1544,-0.65551,-0.26994
48,0.045083,0.73719,0.007296,-0.12367,0.49479,-0.058157,-0.31207,0.59569,-0.13803,0.226,0.48733,0.042011,0.37312,0.50154,0.11761,-0.1619,0.70376,-0.070104,0.23189,0.63734,0.046338,-0.056741,0.000962,-0.031902,0.078344,-0.006376,-0.015391,-0.10266,-0.33174,0.088677,0.12651,-0.34074,-0.14293,-0.14685,-0.65603,0.26216,0.15791,-0.65589,-0.26965
49,0.050801,0.73595,0.007278,-0.11926,0.49435,-0.058205,-0.30784,0.59589,-0.13772,0.22741,0.48518,0.041093,0.37659,0.49794,0.11849,-0.15774,0.7021,-0.071526,0.24096,0.63576,0.047387,-0.056448,0.000861,-0.032002,0.079324,-0.007782,-0.015727,-0.10222,-0.3311,0.088485,0.12951,-0.3408,-0.14366,-0.14653,-0.6557,0.26201,0.1616,-0.6566,-0.26915
50,0.056652,0.73467,0.006698,-0.11519,0.49402,-0.058372,-0.30346,0.59599,-0.13791,0.22865,0.48298,0.039611,0.37838,0.49645,0.11788,-0.15323,0.70013,-0.073122,0.25018,0.63404,0.048164,-0.056471,0.000825,-0.032072,0.079891,-0.009171,-0.01592,-0.10215,-0.33033,0.088227,0.13172,-0.34115,-0.14416,-0.1463,-0.6553,0.26186,0.16447,-0.65659,-0.26815
