FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
124,-0.025864,0.76154,0.033342,-0.17305,0.57622,-0.014464,-0.28415,0.77363,-0.087832,0.14957,0.57647,0.022397,0.2576,0.75956,-0.024461,-0.35262,0.99614,-0.11645,0.30471,0.94977,-0.045864,-0.07745,0.060617,-0.018083,0.068169,0.06312,-0.009953,-0.10124,-0.32743,-0.063913,0.10441,-0.32145,-0.02806,-0.10522,-0.67724,-0.011037,0.10436,-0.67146,0.018868
125,-0.025153,0.75484,0.033239,-0.17247,0.56895,-0.014017,-0.28352,0.76698,-0.088528,0.14962,0.56946,0.021658,0.25819,0.75421,-0.026277,-0.35185,0.98771,-0.11786,0.30511,0.944,-0.048033,-0.07822,0.054622,-0.013035,0.068305,0.057249,-0.005144,-0.10237,-0.32956,-0.066795,0.10584,-0.32429,-0.032418,-0.10521,-0.67904,-0.012095,0.10441,-0.67225,0.01724
126,-0.024406,0.74675,0.033127,-0.17184,0.56108,-0.013565,-0.28273,0.7591,-0.089358,0.14946,0.56017,0.020425,0.25863,0.74756,-0.028125,-0.35108,0.97915,-0.11925,0.30506,0.93759,-0.050401,-0.078933,0.047339,-0.007727,0.068413,0.050108,1.5e-05,-0.10355,-0.33195,-0.069749,0.10728,-0.32724,-0.036421,-0.10525,-0.6807,-0.013087,0.10448,-0.67302,0.015725
127,-0.023568,0.73718,0.032921,-0.17128,0.55276,-0.013145,-0.28181,0.74994,-0.090362,0.1491,0.54946,0.018979,0.25886,0.73928,-0.030127,-0.3503,0.97017,-0.12082,0.30538,0.93077,-0.052685,-0.079489,0.039092,-0.00238,0.068539,0.042005,0.005143,-0.10482,-0.33478,-0.072903,0.10886,-0.33042,-0.040489,-0.10527,-0.68231,-0.014208,0.1046,-0.67402,0.014345
128,-0.022715,0.72643,0.032637,-0.17052,0.54079,-0.012772,-0.28087,0.74003,-0.091492,0.14863,0.53844,0.017942,0.25918,0.72983,-0.032109,-0.34947,0.96059,-0.12253,0.30506,0.92348,-0.054975,-0.079894,0.029317,0.003033,0.068803,0.032133,0.010577,-0.10614,-0.33817,-0.076312,0.11055,-0.3341,-0.044422,-0.10525,-0.68397,-0.015414,0.10468,-0.67537,0.013009
129,-0.02184,0.71417,0.032254,-0.16974,0.52889,-0.012527,-0.2799,0.72927,-0.09279,0.14805,0.52792,0.017033,0.25948,0.71929,-0.034204,-0.34835,0.95004,-0.12455,0.30462,0.91595,-0.057432,-0.08026,0.01955,0.007927,0.069119,0.022506,0.01559,-0.10746,-0.34219,-0.08008,0.11213,-0.3387,-0.048801,-0.10517,-0.68556,-0.016684,0.10478,-0.67687,0.011763
130,-0.020916,0.70107,0.03167,-0.16877,0.51417,-0.012454,-0.27878,0.71736,-0.094076,0.14741,0.51353,0.016161,0.25963,0.70732,-0.036216,-0.34749,0.94494,-0.12574,0.30384,0.90475,-0.060003,-0.080637,0.00736,0.01297,0.069723,0.010741,0.020551,-0.10874,-0.34667,-0.084088,0.11367,-0.34377,-0.053398,-0.10508,-0.68714,-0.017976,0.10487,-0.67858,0.010549
131,-0.019978,0.68664,0.031031,-0.16778,0.49847,-0.01238,-0.27747,0.70471,-0.095341,0.14702,0.4986,0.015301,0.25979,0.69434,-0.038292,-0.34588,0.9376,-0.12689,0.30288,0.89246,-0.062617,-0.080953,-0.005802,0.017703,0.07057,-0.002168,0.025159,-0.10984,-0.35203,-0.08857,0.11552,-0.34987,-0.058639,-0.10497,-0.68885,-0.019339,0.10491,-0.68075,0.008934
132,-0.019134,0.6715,0.030372,-0.16676,0.4804,-0.012122,-0.27591,0.69136,-0.096759,0.14636,0.48103,0.014132,0.25994,0.68008,-0.040394,-0.34362,0.92855,-0.12805,0.30189,0.88243,-0.064848,-0.081087,-0.020251,0.021918,0.071611,-0.016643,0.029621,-0.11073,-0.35797,-0.093413,0.11752,-0.35632,-0.064183,-0.10481,-0.69069,-0.02087,0.1049,-0.68322,0.007251
133,-0.018342,0.65581,0.02974,-0.16607,0.46558,-0.011949,-0.27425,0.67757,-0.098268,0.14554,0.46458,0.012948,0.25998,0.66503,-0.042382,-0.34104,0.916,-0.13068,0.30018,0.86825,-0.067317,-0.081104,-0.034592,0.025528,0.072496,-0.030797,0.033605,-0.1113,-0.3641,-0.098032,0.11949,-0.36274,-0.069751,-0.10461,-0.69258,-0.022539,0.10486,-0.68584,0.00553
134,-0.017588,0.63619,0.029045,-0.16522,0.44877,-0.011885,-0.27267,0.66066,-0.10011,0.14506,0.44662,0.012121,0.25994,0.64693,-0.044972,-0.33766,0.90052,-0.13353,0.2982,0.84985,-0.070605,-0.08094,-0.050855,0.029388,0.073225,-0.047009,0.037711,-0.11179,-0.36884,-0.10376,0.12173,-0.3672,-0.075917,-0.10426,-0.69469,-0.024367,0.10485,-0.68862,0.003658
