FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
123,-0.018723,0.75909,0.022417,-0.16823,0.56965,-0.00101,-0.26931,0.77312,-0.086062,0.14209,0.56298,-0.002073,0.25114,0.75384,-0.076797,-0.315,0.99378,-0.12723,0.28108,0.95703,-0.10911,-0.085656,0.04287,0.003847,0.070422,0.044523,-0.003663,-0.11121,-0.32721,-0.055875,0.10739,-0.31841,-0.032768,-0.10877,-0.66969,0.019166,0.097946,-0.65917,0.029718
124,-0.018657,0.75072,0.02427,-0.16825,0.56191,0.00118,-0.26912,0.76461,-0.084196,0.14186,0.55531,-0.00061,0.25069,0.74713,-0.076123,-0.31466,0.9852,-0.12687,0.28014,0.9529,-0.10851,-0.08557,0.036004,0.007934,0.071112,0.037902,0.000307,-0.11196,-0.3289,-0.060273,0.10991,-0.32154,-0.03771,-0.10917,-0.67133,0.017687,0.097875,-0.66136,0.027028
125,-0.018559,0.74217,0.025968,-0.16822,0.55367,0.003186,-0.2689,0.755,-0.082284,0.14159,0.54722,0.000813,0.25013,0.73949,-0.075467,-0.31444,0.97711,-0.12613,0.27892,0.94605,-0.10805,-0.085435,0.028115,0.011683,0.071746,0.030155,0.00423,-0.11283,-0.33106,-0.064896,0.11239,-0.32495,-0.042999,-0.10953,-0.67298,0.016022,0.097396,-0.66387,0.024059
126,-0.018464,0.73172,0.027767,-0.16818,0.54367,0.005431,-0.26873,0.74531,-0.080442,0.14132,0.5365,0.00222,0.24952,0.7304,-0.07475,-0.31423,0.96934,-0.12519,0.27754,0.93647,-0.10789,-0.085244,0.018879,0.015195,0.072287,0.021252,0.008039,-0.11378,-0.3343,-0.06979,0.11472,-0.32867,-0.048717,-0.10995,-0.67442,0.013985,0.096761,-0.66639,0.021075
127,-0.018316,0.72058,0.029616,-0.16815,0.5316,0.007521,-0.26856,0.73492,-0.078812,0.14107,0.5256,0.003577,0.24905,0.72057,-0.074223,-0.314,0.96172,-0.12398,0.27612,0.92628,-0.10763,-0.085102,0.008519,0.01828,0.073006,0.011337,0.011402,-0.11477,-0.33839,-0.074942,0.11698,-0.33303,-0.054871,-0.11028,-0.67579,0.011712,0.095942,-0.66909,0.018044
128,-0.018132,0.7086,0.031289,-0.16812,0.51991,0.009419,-0.2683,0.72363,-0.077327,0.14075,0.5156,0.004624,0.2487,0.70991,-0.073659,-0.31328,0.94926,-0.12242,0.27463,0.91478,-0.10752,-0.08502,-0.002002,0.02101,0.073835,0.001349,0.014447,-0.11577,-0.3439,-0.080618,0.11906,-0.33791,-0.061039,-0.11044,-0.67715,0.009451,0.095015,-0.6718,0.015145
129,-0.017914,0.69568,0.032898,-0.16803,0.50731,0.011307,-0.26802,0.71203,-0.07577,0.14059,0.50302,0.005998,0.24847,0.69832,-0.073305,-0.31265,0.94164,-0.12088,0.2731,0.90102,-0.1075,-0.084943,-0.013764,0.023492,0.074648,-0.009946,0.017188,-0.11672,-0.34953,-0.086237,0.12098,-0.3434,-0.06699,-0.11047,-0.67877,0.007113,0.094002,-0.67467,0.012491
130,-0.017637,0.68246,0.034414,-0.16775,0.49421,0.01305,-0.26792,0.70258,-0.075076,0.14039,0.49005,0.007128,0.24829,0.68632,-0.072835,-0.31198,0.93332,-0.1194,0.27159,0.8863,-0.10748,-0.084778,-0.026164,0.025888,0.075518,-0.021854,0.019841,-0.11765,-0.35521,-0.091543,0.12252,-0.34881,-0.072411,-0.11051,-0.68032,0.004545,0.092946,-0.67743,0.01026
131,-0.017333,0.66908,0.035881,-0.16725,0.48008,0.014591,-0.26778,0.69207,-0.074345,0.14012,0.47632,0.00823,0.24806,0.6736,-0.072415,-0.31113,0.92319,-0.11804,0.27011,0.87071,-0.10745,-0.084506,-0.038831,0.028176,0.076273,-0.034212,0.022528,-0.11865,-0.36123,-0.096562,0.12378,-0.35425,-0.07762,-0.11055,-0.68195,0.002038,0.091804,-0.68003,0.008233
132,-0.016996,0.65508,0.037138,-0.16674,0.46629,0.015943,-0.2676,0.68061,-0.073644,0.13983,0.46332,0.009439,0.24798,0.66045,-0.07206,-0.31022,0.9121,-0.11634,0.26868,0.85471,-0.10744,-0.084211,-0.051484,0.030603,0.076965,-0.046376,0.025148,-0.11963,-0.36715,-0.10116,0.12452,-0.35889,-0.082157,-0.11057,-0.68369,-0.000187,0.090703,-0.68262,0.006436
