FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
111,-0.021583,0.75382,0.011668,-0.17014,0.56275,-0.025643,-0.29232,0.76784,-0.096843,0.15784,0.55729,-0.001369,0.26934,0.75159,-0.046182,-0.36085,0.98551,-0.12394,0.31655,0.94684,-0.063345,-0.073324,0.047597,-0.019386,0.075185,0.050193,-0.015929,-0.10719,-0.33118,-0.068832,0.11487,-0.32466,-0.034032,-0.11193,-0.68659,-6e-05,0.094656,-0.66644,0.028101
112,-0.021651,0.74691,0.013187,-0.17018,0.55675,-0.023107,-0.29184,0.76044,-0.096097,0.15732,0.55116,0.000378,0.26966,0.74591,-0.04561,-0.3603,0.97786,-0.12467,0.31628,0.94048,-0.063804,-0.073137,0.042133,-0.015955,0.075906,0.044842,-0.012137,-0.10815,-0.33305,-0.073131,0.11717,-0.32639,-0.038555,-0.11191,-0.68774,-0.001027,0.094729,-0.66804,0.026473
113,-0.021665,0.73904,0.01471,-0.17003,0.54878,-0.020478,-0.29123,0.75228,-0.095234,0.15673,0.54429,0.00226,0.26993,0.7396,-0.045041,-0.35981,0.9694,-0.12529,0.31593,0.93303,-0.064344,-0.072961,0.035618,-0.012348,0.07671,0.038522,-0.008172,-0.10905,-0.33525,-0.077261,0.11942,-0.32853,-0.042981,-0.11192,-0.68886,-0.001906,0.094799,-0.66957,0.024905
114,-0.021618,0.72997,0.016283,-0.16981,0.54008,-0.017841,-0.29054,0.74333,-0.094396,0.15606,0.53668,0.003984,0.27024,0.7324,-0.044545,-0.35911,0.96048,-0.12589,0.31547,0.92472,-0.065037,-0.072708,0.0282,-0.008701,0.077633,0.03144,-0.004263,-0.10981,-0.33765,-0.081025,0.12173,-0.33145,-0.047711,-0.11197,-0.69021,-0.002818,0.094869,-0.67119,0.023357
115,-0.0215,0.72033,0.017619,-0.16954,0.53027,-0.015187,-0.28993,0.73404,-0.093596,0.15538,0.52754,0.005556,0.27051,0.72384,-0.044076,-0.35822,0.95109,-0.1263,0.3149,0.91534,-0.065697,-0.072394,0.019555,-0.005015,0.078704,0.022952,-0.000193,-0.11053,-0.34051,-0.084746,0.12384,-0.33463,-0.05237,-0.11202,-0.69165,-0.00377,0.095098,-0.67336,0.021789
116,-0.021382,0.70972,0.019087,-0.16921,0.51955,-0.012418,-0.28919,0.72388,-0.092738,0.15454,0.5174,0.00725,0.27083,0.71477,-0.04391,-0.35717,0.94157,-0.12716,0.31429,0.90527,-0.066458,-0.072277,0.010059,-0.001226,0.079661,0.013873,0.003651,-0.11127,-0.34395,-0.088451,0.12586,-0.33832,-0.05689,-0.11217,-0.69297,-0.004701,0.095409,-0.67583,0.020317
117,-0.02122,0.69875,0.020332,-0.16871,0.50762,-0.010052,-0.28847,0.71274,-0.091913,0.15346,0.50646,0.008604,0.27107,0.7046,-0.043899,-0.3567,0.93713,-0.12757,0.31364,0.89315,-0.067535,-0.072187,-0.000277,0.002598,0.080547,0.003889,0.007404,-0.1121,-0.34789,-0.092234,0.12768,-0.34256,-0.061289,-0.11243,-0.69418,-0.005739,0.095756,-0.67847,0.018795
118,-0.021078,0.68617,0.02171,-0.16814,0.4952,-0.007695,-0.28765,0.70127,-0.091111,0.1523,0.49517,0.00993,0.27131,0.69402,-0.043888,-0.3563,0.93166,-0.1278,0.31291,0.88036,-0.068642,-0.072182,-0.010983,0.006526,0.081223,-0.006605,0.011123,-0.11293,-0.35229,-0.095863,0.12947,-0.34784,-0.065654,-0.11278,-0.69531,-0.006843,0.096118,-0.6811,0.017303
119,-0.020877,0.67359,0.022833,-0.16755,0.48255,-0.006032,-0.28719,0.69087,-0.09045,0.15147,0.48173,0.01092,0.27153,0.68251,-0.043878,-0.35591,0.92115,-0.12791,0.3122,0.8665,-0.070004,-0.072191,-0.022764,0.010626,0.081782,-0.018356,0.014945,-0.11365,-0.35737,-0.099462,0.13096,-0.35388,-0.07002,-0.11331,-0.69637,-0.008195,0.09648,-0.68368,0.015855
120,-0.02064,0.66061,0.023947,-0.16687,0.46937,-0.004474,-0.28678,0.67971,-0.089613,0.15091,0.46913,0.011803,0.27172,0.67039,-0.043941,-0.3555,0.90969,-0.12774,0.31168,0.85591,-0.071117,-0.072189,-0.034896,0.014674,0.082297,-0.030243,0.018705,-0.11427,-0.36292,-0.10297,0.13201,-0.35944,-0.073757,-0.11378,-0.69728,-0.009545,0.096819,-0.68615,0.01455
