FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
13,0.001069,0.73728,0.053215,-0.16716,0.53176,-0.01992,-0.27435,0.73229,-0.14857,0.17281,0.51674,-0.021279,0.28583,0.72311,-0.14711,-0.25666,0.96494,-0.23714,0.28496,0.9716,-0.24585,-0.078561,0.003709,-0.035507,0.078811,0.002688,-0.037025,-0.13462,-0.45615,-0.011007,0.11925,-0.4543,0.01334,-0.16332,-0.80859,0.049826,0.13606,-0.81485,0.056848
14,0.001046,0.73733,0.053139,-0.16716,0.53176,-0.019921,-0.27436,0.73229,-0.14844,0.17278,0.5169,-0.021302,0.28583,0.72311,-0.14723,-0.25666,0.96494,-0.23714,0.28496,0.9716,-0.24651,-0.078561,0.003811,-0.03552,0.078817,0.002796,-0.037027,-0.13459,-0.45615,-0.011018,0.11931,-0.45428,0.013317,-0.1633,-0.80868,0.049829,0.13603,-0.81479,0.056887
15,0.001016,0.73736,0.053113,-0.16716,0.53178,-0.019831,-0.27459,0.73229,-0.1483,0.17271,0.51706,-0.021295,0.28583,0.72303,-0.14734,-0.25687,0.96494,-0.23714,0.28496,0.9714,-0.24723,-0.078544,0.003868,-0.035536,0.078818,0.002854,-0.037027,-0.13455,-0.45614,-0.01101,0.11938,-0.45421,0.01331,-0.16328,-0.80877,0.049839,0.13602,-0.81471,0.056905
16,0.000947,0.7374,0.053084,-0.16716,0.53178,-0.019605,-0.27511,0.73229,-0.14823,0.17266,0.51721,-0.021335,0.28602,0.72247,-0.14745,-0.25753,0.96477,-0.23714,0.28512,0.97039,-0.24811,-0.078523,0.003918,-0.035571,0.078813,0.002905,-0.037032,-0.13452,-0.45618,-0.010989,0.11946,-0.45419,0.013308,-0.16328,-0.80879,0.04982,0.13599,-0.81466,0.056911
17,0.000837,0.73742,0.053023,-0.16727,0.53159,-0.019325,-0.27612,0.73087,-0.14819,0.17265,0.51725,-0.021404,0.28648,0.72128,-0.14757,-0.25875,0.96391,-0.23747,0.28542,0.96886,-0.24898,-0.078506,0.003969,-0.035608,0.078812,0.002957,-0.037017,-0.13449,-0.45623,-0.010963,0.1195,-0.45419,0.013308,-0.16328,-0.80882,0.049791,0.13598,-0.81466,0.056954
18,0.000668,0.73745,0.052903,-0.16745,0.53137,-0.018914,-0.27687,0.72952,-0.1482,0.17263,0.51722,-0.021496,0.28679,0.72015,-0.14769,-0.25992,0.96311,-0.23792,0.28563,0.96749,-0.2498,-0.078481,0.00402,-0.035624,0.078803,0.003021,-0.037012,-0.13447,-0.45625,-0.010943,0.11954,-0.45419,0.013342,-0.16327,-0.80884,0.049768,0.136,-0.81466,0.057004
19,0.000456,0.73748,0.052714,-0.16762,0.53112,-0.018499,-0.27755,0.7281,-0.1482,0.17263,0.51722,-0.021601,0.28704,0.71911,-0.14785,-0.26107,0.96234,-0.23852,0.28578,0.96603,-0.25063,-0.078461,0.004083,-0.035632,0.078791,0.003089,-0.037003,-0.13446,-0.45626,-0.010918,0.11957,-0.45415,0.013368,-0.16327,-0.80886,0.049746,0.13602,-0.81467,0.057062
20,0.000213,0.73751,0.052499,-0.16785,0.53088,-0.018183,-0.27822,0.72669,-0.14821,0.17263,0.51731,-0.021692,0.28723,0.71807,-0.14805,-0.26204,0.96174,-0.23918,0.28585,0.96454,-0.25146,-0.078442,0.004143,-0.035637,0.078781,0.003159,-0.036967,-0.13445,-0.45626,-0.010873,0.11961,-0.45409,0.013373,-0.16326,-0.80886,0.049724,0.13601,-0.8147,0.057118
21,-0.000129,0.73753,0.052178,-0.16806,0.53062,-0.017752,-0.27878,0.72531,-0.14834,0.17263,0.51745,-0.021761,0.28729,0.71723,-0.14836,-0.26282,0.9613,-0.23988,0.28586,0.96335,-0.25224,-0.078442,0.004194,-0.035637,0.078764,0.003253,-0.036863,-0.13446,-0.45626,-0.010789,0.11965,-0.45406,0.013389,-0.16326,-0.80881,0.049747,0.13601,-0.81468,0.05716
22,-0.00048,0.73755,0.051838,-0.16826,0.53034,-0.017268,-0.27921,0.72408,-0.14847,0.17262,0.51758,-0.021845,0.28731,0.71649,-0.1487,-0.26351,0.96089,-0.2405,0.28586,0.96227,-0.25291,-0.07843,0.004247,-0.035627,0.078747,0.003346,-0.036759,-0.13444,-0.45626,-0.010698,0.11968,-0.45414,0.013389,-0.16327,-0.80875,0.049773,0.13601,-0.81461,0.057167
