FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
108,-0.008131,0.75203,0.014567,-0.16002,0.56579,-0.018752,-0.26943,0.77269,-0.094842,0.15902,0.55795,-0.005963,0.27894,0.74141,-0.065951,-0.31376,0.96266,-0.12834,0.30339,0.9471,-0.083314,-0.073492,0.041427,-0.001077,0.07967,0.041239,-0.002421,-0.098032,-0.32859,-0.06261,0.11094,-0.32237,-0.034363,-0.10081,-0.67901,0.002732,0.10247,-0.6647,0.019769
109,-0.007617,0.74066,0.016708,-0.15914,0.55451,-0.016164,-0.26878,0.76205,-0.093759,0.15849,0.54675,-0.00447,0.27867,0.73173,-0.065963,-0.31368,0.95908,-0.12823,0.30192,0.93855,-0.083856,-0.073388,0.031506,0.004409,0.080686,0.031616,0.003351,-0.098595,-0.33267,-0.06715,0.11388,-0.32647,-0.039687,-0.10074,-0.68127,0.000147,0.10272,-0.66807,0.01705
110,-0.007278,0.72805,0.018902,-0.15827,0.54207,-0.013484,-0.26818,0.75037,-0.092639,0.15791,0.53409,-0.002882,0.27851,0.72068,-0.065779,-0.3137,0.95494,-0.12768,0.30033,0.92876,-0.084325,-0.073223,0.020482,0.009682,0.081675,0.020951,0.00895,-0.099116,-0.33741,-0.07211,0.11683,-0.33155,-0.045399,-0.10065,-0.68342,-0.002632,0.10301,-0.67156,0.014127
111,-0.006952,0.71371,0.020816,-0.15743,0.52975,-0.010896,-0.2676,0.7368,-0.091519,0.15743,0.52004,-0.001262,0.27825,0.70829,-0.065511,-0.31378,0.94904,-0.12682,0.29874,0.9182,-0.084662,-0.072986,0.008464,0.014769,0.082541,0.009332,0.014253,-0.099563,-0.34286,-0.077543,0.11995,-0.33731,-0.051363,-0.10052,-0.68563,-0.005502,0.1032,-0.67518,0.010949
112,-0.006744,0.69886,0.02264,-0.15645,0.51308,-0.008286,-0.26703,0.7218,-0.090378,0.15704,0.50487,0.000514,0.2779,0.69491,-0.065211,-0.3138,0.94172,-0.12584,0.29718,0.90525,-0.084978,-0.072586,-0.005401,0.01976,0.083781,-0.003966,0.019581,-0.099934,-0.34914,-0.083093,0.12325,-0.3439,-0.057762,-0.10038,-0.68795,-0.008429,0.10333,-0.67891,0.007762
113,-0.006743,0.68302,0.02422,-0.15565,0.4962,-0.005925,-0.26644,0.70621,-0.08937,0.15668,0.48828,0.002315,0.27754,0.68074,-0.06496,-0.31392,0.93242,-0.1248,0.2958,0.89174,-0.085267,-0.071952,-0.020317,0.024373,0.08514,-0.017961,0.024323,-0.10021,-0.35639,-0.08909,0.12643,-0.35048,-0.064182,-0.10024,-0.69015,-0.011383,0.10344,-0.68257,0.004664
114,-0.006784,0.66626,0.025738,-0.15507,0.47891,-0.004006,-0.26589,0.69009,-0.088642,0.15618,0.47124,0.003713,0.27716,0.66496,-0.064672,-0.31364,0.92271,-0.12471,0.29425,0.87739,-0.085684,-0.071333,-0.035976,0.028808,0.086558,-0.032703,0.028962,-0.10035,-0.36396,-0.094935,0.12944,-0.35726,-0.070482,-0.10009,-0.69243,-0.014352,0.10357,-0.68605,0.001778
115,-0.00677,0.64872,0.027102,-0.15455,0.46256,-0.002788,-0.26547,0.67195,-0.088239,0.15571,0.45399,0.004616,0.27682,0.64863,-0.064688,-0.31327,0.91121,-0.12455,0.29279,0.86317,-0.086526,-0.070517,-0.051625,0.03287,0.088055,-0.047765,0.033167,-0.10025,-0.37176,-0.10058,0.13223,-0.36458,-0.076716,-0.099897,-0.69446,-0.017096,0.10369,-0.68937,-0.001039
116,-0.006822,0.63066,0.028219,-0.15408,0.44328,-0.001873,-0.26511,0.65464,-0.088222,0.15536,0.43606,0.005223,0.27655,0.63171,-0.064612,-0.31291,0.89613,-0.12453,0.2914,0.84914,-0.087504,-0.069631,-0.068208,0.03668,0.089442,-0.06365,0.037061,-0.10016,-0.37959,-0.10604,0.1349,-0.37232,-0.082844,-0.099521,-0.69616,-0.019693,0.10368,-0.69237,-0.003708
117,-0.006854,0.61203,0.028893,-0.15376,0.42491,-0.001252,-0.26496,0.63764,-0.087446,0.15503,0.41751,0.005698,0.27636,0.61388,-0.064621,-0.31254,0.8743,-0.12431,0.28981,0.82807,-0.088925,-0.068528,-0.08498,0.040433,0.090697,-0.079932,0.040988,-0.10022,-0.38377,-0.11129,0.13704,-0.37677,-0.088304,-0.099119,-0.69768,-0.021911,0.10362,-0.69527,-0.006129
