FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
108,-0.016822,0.76479,0.023763,-0.16537,0.58152,0.00318,-0.27318,0.78698,-0.075407,0.14907,0.574,0.008135,0.25866,0.76975,-0.058255,-0.33547,1.0221,-0.10474,0.29846,0.95716,-0.091605,-0.07415,0.049115,0.023995,0.07943,0.051566,0.020533,-0.10372,-0.32156,-0.031252,0.12167,-0.31041,-0.013302,-0.10732,-0.66537,0.025678,0.12186,-0.65485,0.03117
109,-0.01661,0.75488,0.025445,-0.16457,0.57019,0.005248,-0.27224,0.77676,-0.075006,0.14847,0.56344,0.009772,0.25826,0.76023,-0.057976,-0.33462,1.0117,-0.10594,0.29672,0.94839,-0.092274,-0.074139,0.039841,0.029907,0.080224,0.042895,0.026437,-0.10527,-0.32381,-0.03611,0.12343,-0.31297,-0.017762,-0.10729,-0.6672,0.023901,0.12183,-0.65621,0.029892
110,-0.016398,0.74343,0.027316,-0.1641,0.55849,0.007503,-0.27137,0.76537,-0.074493,0.14777,0.55153,0.011555,0.25766,0.75005,-0.057835,-0.33381,1.0012,-0.10675,0.29486,0.93838,-0.093015,-0.074154,0.029408,0.035891,0.081082,0.033158,0.032366,-0.10677,-0.32651,-0.040885,0.12527,-0.31587,-0.022351,-0.1072,-0.66941,0.021887,0.12178,-0.65818,0.028319
111,-0.016258,0.73081,0.029157,-0.16364,0.54646,0.0098,-0.27064,0.7533,-0.073962,0.14707,0.54052,0.013202,0.25704,0.73884,-0.057841,-0.33289,0.99042,-0.10779,0.29284,0.92736,-0.093812,-0.074108,0.018572,0.041614,0.082131,0.02323,0.038048,-0.10823,-0.32966,-0.045769,0.12721,-0.31922,-0.026959,-0.10712,-0.67167,0.019642,0.12171,-0.66044,0.026617
112,-0.016121,0.71676,0.031254,-0.16296,0.53243,0.012513,-0.27005,0.74073,-0.073404,0.14615,0.52554,0.01506,0.25632,0.72606,-0.057824,-0.332,0.97903,-0.10864,0.29076,0.91512,-0.094585,-0.074068,0.006251,0.04743,0.083373,0.011488,0.043741,-0.10955,-0.33306,-0.050722,0.1293,-0.32317,-0.031848,-0.10704,-0.67386,0.017417,0.12161,-0.66304,0.025017
113,-0.01602,0.70183,0.033399,-0.16233,0.51777,0.015274,-0.26946,0.72622,-0.072782,0.14504,0.51039,0.016623,0.25566,0.71218,-0.05783,-0.33108,0.96557,-0.10922,0.28871,0.9017,-0.095709,-0.07406,-0.007121,0.053234,0.084572,-0.001257,0.049304,-0.11077,-0.33737,-0.055746,0.13152,-0.32786,-0.037033,-0.10696,-0.67607,0.015222,0.1215,-0.66582,0.023538
114,-0.015906,0.68722,0.035124,-0.16182,0.50552,0.017123,-0.26887,0.7119,-0.072058,0.1442,0.49672,0.017758,0.25507,0.69843,-0.057836,-0.33024,0.94879,-0.10962,0.28671,0.88738,-0.096904,-0.073983,-0.019517,0.058206,0.085834,-0.013303,0.054032,-0.11159,-0.34203,-0.060524,0.13342,-0.33263,-0.041758,-0.10683,-0.67809,0.013071,0.1214,-0.66887,0.022014
115,-0.015781,0.67196,0.036898,-0.16118,0.48864,0.019008,-0.26868,0.69824,-0.071357,0.1434,0.48115,0.018882,0.25461,0.68422,-0.057937,-0.32959,0.93487,-0.10973,0.28466,0.87169,-0.098125,-0.073508,-0.033711,0.063538,0.087288,-0.026758,0.058873,-0.11234,-0.34707,-0.065142,0.13524,-0.33791,-0.046575,-0.10667,-0.67995,0.011123,0.12136,-0.67201,0.020273
116,-0.015685,0.65597,0.038491,-0.16049,0.47232,0.020793,-0.26851,0.68403,-0.070626,0.1432,0.46609,0.019841,0.25436,0.66913,-0.058104,-0.32889,0.91931,-0.11034,0.28313,0.85875,-0.099019,-0.072982,-0.047727,0.068604,0.08825,-0.04031,0.0635,-0.11302,-0.34931,-0.069531,0.1368,-0.34065,-0.051407,-0.10649,-0.68124,0.009774,0.12156,-0.67508,0.018564
117,-0.015601,0.63988,0.040252,-0.15983,0.45488,0.022487,-0.2683,0.66937,-0.069879,0.14313,0.45032,0.020675,0.25429,0.65398,-0.058497,-0.32821,0.90655,-0.11086,0.2815,0.84378,-0.099956,-0.072275,-0.062149,0.073243,0.089248,-0.054383,0.067819,-0.11361,-0.35145,-0.073572,0.13813,-0.34287,-0.056326,-0.10618,-0.68223,0.00866,0.12175,-0.67813,0.016825
118,-0.015505,0.62522,0.041919,-0.15925,0.44092,0.024173,-0.26763,0.65465,-0.069007,0.14313,0.43485,0.021478,0.25422,0.63794,-0.059117,-0.32799,0.89235,-0.11123,0.28008,0.82751,-0.10085,-0.071751,-0.077165,0.08321,0.090132,-0.069277,0.077124,-0.11413,-0.35355,-0.077174,0.13925,-0.34503,-0.061024,-0.10587,-0.68302,0.007548,0.12201,-0.68078,0.015148
119,-0.015283,0.60791,0.043313,-0.15825,0.42111,0.025731,-0.26692,0.63536,-0.067474,0.14299,0.4158,0.022173,0.25398,0.61973,-0.059718,-0.32765,0.8727,-0.11172,0.27896,0.81316,-0.1018,-0.071052,-0.094742,0.093142,0.090929,-0.087711,0.087799,-0.11518,-0.35577,-0.083779,0.14177,-0.34727,-0.069351,-0.10563,-0.68379,0.006902,0.12239,-0.68393,0.011617
120,-0.01499,0.59043,0.044563,-0.15736,0.40179,0.02723,-0.26641,0.61717,-0.066151,0.14278,0.39629,0.022919,0.25388,0.60236,-0.060426,-0.32691,0.85322,-0.1119,0.27808,0.79946,-0.1029,-0.070516,-0.11229,0.10275,0.09153,-0.10566,0.098159,-0.11622,-0.35819,-0.090075,0.14416,-0.34961,-0.077399,-0.10533,-0.68463,0.006522,0.12235,-0.68627,0.009803
121,-0.014584,0.57298,0.045494,-0.15609,0.38035,0.028115,-0.26571,0.59651,-0.064581,0.14264,0.37799,0.023353,0.25389,0.58499,-0.061237,-0.32592,0.83202,-0.11209,0.27738,0.78648,-0.1041,-0.069979,-0.13085,0.11221,0.092055,-0.12414,0.10806,-0.11742,-0.36098,-0.096766,0.14646,-0.35196,-0.086008,-0.10499,-0.68568,0.006054,0.12216,-0.68832,0.007803
