FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
57,-0.034233,0.75665,-0.080138,-0.20398,0.55786,-0.057765,-0.37828,0.74996,-0.10189,0.15943,0.56828,-0.083499,0.29913,0.76799,-0.1599,-0.41707,0.98963,-0.15611,0.32452,1.0202,-0.21094,-0.087077,0.035034,-0.045222,0.066772,0.038032,-0.046678,-0.098014,-0.44782,0.00722,0.11323,-0.46414,0.003733,-0.1046,-0.82827,0.040413,0.13712,-0.8415,0.027984
58,-0.034155,0.75662,-0.080206,-0.2039,0.55786,-0.058269,-0.37714,0.75106,-0.10359,0.15937,0.56829,-0.083497,0.29819,0.76821,-0.15987,-0.41438,0.99628,-0.15926,0.32344,1.0202,-0.21099,-0.087004,0.035011,-0.045224,0.066837,0.038032,-0.046655,-0.098105,-0.44782,0.006872,0.11314,-0.46434,0.003451,-0.10463,-0.82827,0.040412,0.13705,-0.84205,0.027986
59,-0.034059,0.7566,-0.080437,-0.20383,0.55786,-0.058869,-0.37602,0.75179,-0.10537,0.15931,0.56829,-0.083632,0.29733,0.76821,-0.15985,-0.41186,1.0028,-0.16219,0.32242,1.0201,-0.21107,-0.086864,0.034981,-0.045229,0.066952,0.038032,-0.046553,-0.098209,-0.44782,0.006361,0.11295,-0.46462,0.002798,-0.10467,-0.82848,0.040297,0.13694,-0.84254,0.02799
60,-0.033961,0.75645,-0.080689,-0.20375,0.55786,-0.059594,-0.37498,0.75181,-0.10703,0.15919,0.56821,-0.083926,0.2965,0.76821,-0.1599,-0.40956,1.0088,-0.16488,0.32131,1.02,-0.21125,-0.086718,0.034835,-0.044988,0.067115,0.037987,-0.046254,-0.098342,-0.44782,0.005597,0.1127,-0.4647,0.001839,-0.10471,-0.82901,0.040142,0.13682,-0.84301,0.027985
61,-0.033863,0.75617,-0.081114,-0.20367,0.55785,-0.060477,-0.374,0.75181,-0.10882,0.15904,0.56818,-0.084537,0.29574,0.76821,-0.16016,-0.40733,1.0147,-0.16765,0.32007,1.0199,-0.21161,-0.086413,0.034562,-0.044107,0.067457,0.037857,-0.045586,-0.098543,-0.44785,0.004585,0.11249,-0.46467,0.000108,-0.10482,-0.82947,0.03996,0.13673,-0.84353,0.027941
62,-0.033765,0.75547,-0.081946,-0.20354,0.55751,-0.061793,-0.37302,0.75181,-0.11088,0.15886,0.56794,-0.085662,0.29507,0.76794,-0.16103,-0.40502,1.0147,-0.17059,0.31879,1.0195,-0.21226,-0.086082,0.034089,-0.042803,0.067863,0.037556,-0.044681,-0.098833,-0.44791,0.00317,0.11236,-0.46466,-0.003035,-0.10499,-0.83046,0.039644,0.1366,-0.84395,0.027748
63,-0.033629,0.75439,-0.083204,-0.20334,0.55675,-0.063064,-0.37209,0.75181,-0.11302,0.15866,0.56705,-0.086859,0.29446,0.76718,-0.1623,-0.40394,1.0147,-0.17189,0.31746,1.0185,-0.21338,-0.085705,0.033321,-0.040967,0.068336,0.03699,-0.043475,-0.099272,-0.448,0.001195,0.11219,-0.46453,-0.007762,-0.10516,-0.83151,0.039219,0.13648,-0.8443,0.027494
64,-0.033511,0.75248,-0.085126,-0.2031,0.55555,-0.064361,-0.37112,0.75105,-0.11569,0.15844,0.56552,-0.088849,0.29388,0.76563,-0.16432,-0.40257,1.0147,-0.17353,0.31606,1.017,-0.21504,-0.085321,0.032194,-0.038564,0.06882,0.036103,-0.041938,-0.099981,-0.44837,-0.001566,0.11199,-0.46432,-0.014001,-0.10535,-0.83274,0.03867,0.13634,-0.84464,0.027058
65,-0.033259,0.74843,-0.087917,-0.20247,0.55152,-0.06655,-0.36974,0.74701,-0.119,0.15828,0.56071,-0.092641,0.29319,0.76067,-0.16756,-0.40034,1.0117,-0.17671,0.31438,1.013,-0.21849,-0.084889,0.029958,-0.03528,0.06955,0.033993,-0.039705,-0.10158,-0.44891,-0.006425,0.11172,-0.46412,-0.022341,-0.10573,-0.83412,0.037688,0.13618,-0.84507,0.026122
66,-0.032861,0.74324,-0.090859,-0.20174,0.54659,-0.069033,-0.36847,0.74126,-0.12246,0.15813,0.55482,-0.09692,0.29272,0.75416,-0.17151,-0.3981,1.0018,-0.18002,0.3127,1.0053,-0.22308,-0.084295,0.026998,-0.031403,0.070479,0.031163,-0.037103,-0.1036,-0.4495,-0.012113,0.11143,-0.46409,-0.031407,-0.1062,-0.83562,0.036496,0.13604,-0.84549,0.024848
67,-0.032466,0.73759,-0.094574,-0.20076,0.54029,-0.071739,-0.36733,0.73435,-0.12593,0.15799,0.5482,-0.10131,0.29228,0.74666,-0.17593,-0.39607,0.99229,-0.18336,0.31105,0.99702,-0.22809,-0.08354,0.023244,-0.027178,0.071636,0.027429,-0.034123,-0.10584,-0.45022,-0.018227,0.11113,-0.46443,-0.041298,-0.10674,-0.8373,0.035259,0.13597,-0.84571,0.023417
68,-0.031975,0.72979,-0.098182,-0.19974,0.53319,-0.074367,-0.36619,0.72635,-0.12959,0.15781,0.5406,-0.10587,0.29191,0.73786,-0.18098,-0.39397,0.98204,-0.18719,0.30921,0.98834,-0.23355,-0.08262,0.018756,-0.022686,0.07297,0.022915,-0.031041,-0.10858,-0.45098,-0.025087,0.11092,-0.46482,-0.051883,-0.10734,-0.83895,0.033968,0.13582,-0.84621,0.0216
69,-0.031448,0.72054,-0.1021,-0.19859,0.52534,-0.077058,-0.36505,0.71753,-0.1335,0.15754,0.53186,-0.11061,0.2917,0.72823,-0.18636,-0.39178,0.97115,-0.1914,0.30719,0.97933,-0.23951,-0.081697,0.013687,-0.018343,0.07432,0.017651,-0.027931,-0.11171,-0.45181,-0.032506,0.11076,-0.46523,-0.062759,-0.10801,-0.84022,0.032488,0.13569,-0.84683,0.01966
70,-0.030741,0.70807,-0.10633,-0.19729,0.51382,-0.080104,-0.36375,0.70525,-0.13784,0.15723,0.51998,-0.11535,0.2915,0.7154,-0.19255,-0.38929,0.95851,-0.19666,0.30444,0.9683,-0.24669,-0.080489,0.005791,-0.013537,0.075633,0.009537,-0.024468,-0.11537,-0.45292,-0.041518,0.11096,-0.46583,-0.074637,-0.10893,-0.84155,0.030497,0.13562,-0.84767,0.017305
71,-0.029881,0.69452,-0.11028,-0.19603,0.50257,-0.082698,-0.36245,0.69146,-0.14222,0.15693,0.50643,-0.1199,0.29129,0.70137,-0.19889,-0.38672,0.94456,-0.20215,0.3016,0.95665,-0.25388,-0.079283,-0.002663,-0.009075,0.076926,0.000648,-0.021235,-0.11905,-0.45447,-0.050979,0.11147,-0.46666,-0.085876,-0.10982,-0.84254,0.028418,0.13545,-0.84879,0.014745
72,-0.029007,0.67894,-0.11441,-0.1948,0.49109,-0.085339,-0.3609,0.67632,-0.14681,0.15665,0.4913,-0.12477,0.29108,0.68594,-0.20549,-0.3838,0.92479,-0.20803,0.29867,0.94401,-0.26132,-0.07813,-0.01245,-0.005327,0.078163,-0.009592,-0.01822,-0.12313,-0.45731,-0.0615,0.11228,-0.46771,-0.096513,-0.11075,-0.84383,0.025546,0.13528,-0.85012,0.011936
73,-0.028236,0.66243,-0.11832,-0.1936,0.47909,-0.088095,-0.35948,0.65991,-0.15152,0.15642,0.47497,-0.12928,0.2909,0.66936,-0.21199,-0.38097,0.90408,-0.2138,0.29584,0.93045,-0.2687,-0.076996,-0.023311,-0.002061,0.079427,-0.02092,-0.015447,-0.12724,-0.4604,-0.072458,0.11327,-0.46918,-0.10658,-0.11173,-0.84513,0.022146,0.13511,-0.8516,0.009055
74,-0.027648,0.64648,-0.12148,-0.19282,0.46323,-0.090993,-0.35868,0.64539,-0.15585,0.15628,0.45991,-0.13222,0.2908,0.65417,-0.21776,-0.37871,0.89097,-0.21843,0.29328,0.9126,-0.27464,-0.075833,-0.035292,0.00014,0.080419,-0.033101,-0.013727,-0.13072,-0.46362,-0.081881,0.11451,-0.4711,-0.11515,-0.11253,-0.84629,0.018792,0.13495,-0.85308,0.006263
75,-0.027142,0.62957,-0.1248,-0.1922,0.44758,-0.093645,-0.3579,0.63091,-0.16034,0.15623,0.44426,-0.13481,0.2908,0.63828,-0.22311,-0.37613,0.87549,-0.22343,0.29085,0.89796,-0.27946,-0.07489,-0.048301,0.001804,0.081213,-0.046248,-0.012298,-0.13412,-0.46798,-0.091145,0.11608,-0.47407,-0.12375,-0.11328,-0.84763,0.015448,0.13474,-0.85475,0.003621
