FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
2,0.018823,0.77125,0.037919,-0.16183,0.55847,0.040298,-0.32576,0.77326,-0.087565,0.19071,0.56018,0.02846,0.34578,0.74387,-0.064054,-0.41587,1.0171,-0.19206,0.41204,0.96836,-0.14153,-0.075353,0.00349,-0.038821,0.071982,-0.004417,-0.036755,-0.12558,-0.50112,0.00753,0.13419,-0.52151,-0.017737,-0.14329,-0.83941,-0.010205,0.1781,-0.92602,-0.099526
3,0.021571,0.76365,0.039656,-0.15985,0.55148,0.041723,-0.32306,0.76697,-0.085725,0.19218,0.55137,0.029966,0.34827,0.7353,-0.062404,-0.41235,1.0118,-0.18952,0.41543,0.95957,-0.13982,-0.075639,-0.003702,-0.038416,0.071671,-0.012079,-0.036686,-0.12725,-0.50926,0.006609,0.13209,-0.5294,-0.018627,-0.14636,-0.84608,-0.01179,0.17509,-0.93468,-0.099866
4,0.021493,0.76333,0.039704,-0.15987,0.55151,0.041779,-0.32575,0.77329,-0.089802,0.19217,0.55139,0.029947,0.3481,0.73557,-0.062674,-0.4124,1.0124,-0.18947,0.41562,0.9596,-0.14053,-0.075653,-0.003757,-0.03849,0.071669,-0.012106,-0.036673,-0.12749,-0.50835,0.006447,0.13219,-0.52944,-0.018811,-0.14694,-0.84734,-0.012766,0.17546,-0.93598,-0.10094
5,0.021458,0.76307,0.039617,-0.15987,0.55153,0.0419,-0.32718,0.77568,-0.091927,0.19203,0.55147,0.030204,0.34798,0.7358,-0.062729,-0.41236,1.0125,-0.18953,0.41565,0.95972,-0.14082,-0.075615,-0.003809,-0.038546,0.071698,-0.012099,-0.036658,-0.12734,-0.50807,0.006352,0.13222,-0.52944,-0.018818,-0.14673,-0.84673,-0.012625,0.17689,-0.93386,-0.10442
6,0.021324,0.76294,0.039424,-0.15941,0.55171,0.041472,-0.32509,0.77188,-0.090256,0.19204,0.55141,0.030168,0.34795,0.73593,-0.062768,-0.41177,1.0131,-0.18976,0.41564,0.95978,-0.14106,-0.075504,-0.003911,-0.03865,0.071769,-0.012131,-0.036718,-0.12734,-0.5089,0.006485,0.13246,-0.52939,-0.018461,-0.14673,-0.84675,-0.012642,0.17713,-0.93456,-0.10659
7,0.02106,0.76297,0.038684,-0.15965,0.55152,0.041598,-0.32625,0.7742,-0.092161,0.19207,0.55154,0.029413,0.3477,0.73651,-0.063039,-0.41176,1.0139,-0.19089,0.41475,0.96232,-0.14103,-0.075359,-0.00391,-0.039003,0.071914,-0.01199,-0.036856,-0.12707,-0.50926,0.006622,0.13255,-0.52946,-0.019739,-0.14742,-0.8471,-0.012391,0.1763,-0.93438,-0.099931
8,0.021083,0.76284,0.038683,-0.15961,0.55149,0.041621,-0.32635,0.77441,-0.093099,0.19209,0.55139,0.029315,0.34773,0.73651,-0.063041,-0.41155,1.0139,-0.1909,0.41483,0.96232,-0.14121,-0.075335,-0.003956,-0.039086,0.071947,-0.012004,-0.036904,-0.12707,-0.50931,0.006478,0.13249,-0.52946,-0.019966,-0.14761,-0.84728,-0.012411,0.17627,-0.93438,-0.10043
9,0.02112,0.76273,0.038681,-0.15958,0.55147,0.04163,-0.32648,0.77472,-0.094021,0.19211,0.55127,0.02918,0.34775,0.73649,-0.063041,-0.41134,1.0138,-0.19091,0.41489,0.96158,-0.1414,-0.075317,-0.003995,-0.03918,0.071962,-0.01202,-0.03699,-0.12708,-0.50938,0.006337,0.13244,-0.52946,-0.020171,-0.14772,-0.84735,-0.01245,0.17626,-0.93443,-0.10094
10,0.021169,0.76265,0.038676,-0.15955,0.55146,0.041637,-0.32668,0.7752,-0.094939,0.19211,0.55116,0.029027,0.34777,0.73649,-0.063043,-0.41111,1.0137,-0.19092,0.41504,0.96097,-0.14149,-0.075289,-0.004031,-0.039292,0.071979,-0.012045,-0.037081,-0.12709,-0.50941,0.00622,0.13242,-0.52948,-0.020524,-0.14778,-0.84747,-0.012488,0.17626,-0.93452,-0.10129
11,0.02116,0.76254,0.038484,-0.15954,0.55144,0.041636,-0.32684,0.77565,-0.095912,0.19211,0.55105,0.028689,0.34777,0.73649,-0.063151,-0.41097,1.0137,-0.1912,0.41507,0.96097,-0.14169,-0.075244,-0.004078,-0.039427,0.072021,-0.012054,-0.037197,-0.1271,-0.50961,0.006084,0.13241,-0.5295,-0.020877,-0.14794,-0.84756,-0.012521,0.17634,-0.93456,-0.10179
12,0.021151,0.76243,0.038299,-0.15953,0.55142,0.041636,-0.32677,0.7755,-0.096239,0.19212,0.55093,0.028353,0.34776,0.73649,-0.06329,-0.41079,1.0137,-0.19149,0.41508,0.96097,-0.14213,-0.075206,-0.004127,-0.03959,0.072068,-0.012063,-0.037331,-0.12711,-0.50987,0.005967,0.13239,-0.52953,-0.021241,-0.14805,-0.84767,-0.012535,0.17664,-0.93456,-0.10221
13,0.021141,0.76229,0.038087,-0.15951,0.5514,0.041635,-0.32652,0.77501,-0.09669,0.19213,0.55078,0.027959,0.34775,0.73649,-0.063491,-0.41063,1.0137,-0.19174,0.41508,0.96097,-0.14264,-0.075172,-0.004184,-0.039762,0.072126,-0.012078,-0.037499,-0.1271,-0.51006,0.00582,0.13238,-0.5296,-0.021269,-0.14807,-0.8478,-0.012584,0.17645,-0.93477,-0.10161
14,0.021332,0.76179,0.037911,-0.15938,0.55102,0.041666,-0.32639,0.77496,-0.097109,0.19228,0.55023,0.027442,0.34786,0.73609,-0.063688,-0.41023,1.0136,-0.192,0.41514,0.96086,-0.14324,-0.075129,-0.00461,-0.039981,0.072194,-0.012528,-0.037728,-0.1271,-0.51023,0.005587,0.13233,-0.53007,-0.02131,-0.14809,-0.84802,-0.012654,0.17622,-0.9352,-0.10091
15,0.021536,0.76129,0.037738,-0.15924,0.55063,0.041694,-0.32636,0.77496,-0.097193,0.19243,0.54968,0.026932,0.34799,0.73565,-0.063925,-0.40984,1.0134,-0.19221,0.41511,0.96037,-0.14383,-0.075074,-0.005033,-0.040245,0.072288,-0.012982,-0.03795,-0.12711,-0.51036,0.005356,0.13227,-0.53053,-0.021422,-0.14809,-0.84826,-0.012796,0.17608,-0.9351,-0.10061
16,0.021764,0.76079,0.037568,-0.15909,0.55026,0.04172,-0.3261,0.77465,-0.097442,0.19258,0.54913,0.026419,0.34813,0.73521,-0.064267,-0.40949,1.0132,-0.19238,0.41508,0.96033,-0.14465,-0.075003,-0.005451,-0.040513,0.072411,-0.013362,-0.038189,-0.12713,-0.51038,0.005062,0.13229,-0.53092,-0.021529,-0.14807,-0.8485,-0.012978,0.17644,-0.93522,-0.10115
17,0.022047,0.7603,0.037334,-0.15894,0.54989,0.04174,-0.32593,0.77455,-0.097591,0.19273,0.54868,0.026139,0.34824,0.73473,-0.064753,-0.40915,1.013,-0.1925,0.41523,0.9594,-0.14561,-0.074923,-0.005847,-0.040854,0.072533,-0.013635,-0.038408,-0.1271,-0.5104,0.00484,0.13229,-0.53116,-0.021551,-0.14809,-0.84884,-0.013216,0.17696,-0.93533,-0.10184
18,0.022355,0.75983,0.037097,-0.15879,0.54954,0.04175,-0.32557,0.77402,-0.097792,0.19288,0.54824,0.025807,0.34838,0.73422,-0.065361,-0.40882,1.0128,-0.19264,0.41541,0.95835,-0.14662,-0.074824,-0.006249,-0.041218,0.072697,-0.013961,-0.038706,-0.1271,-0.51047,0.004594,0.13232,-0.53146,-0.021592,-0.14813,-0.84922,-0.013467,0.1773,-0.93551,-0.10218
19,0.022668,0.75935,0.036837,-0.15864,0.54925,0.041743,-0.32517,0.77342,-0.097986,0.19301,0.54779,0.025445,0.34849,0.7337,-0.066014,-0.4085,1.0125,-0.19276,0.41561,0.95763,-0.14768,-0.07472,-0.00666,-0.041591,0.07288,-0.014316,-0.039052,-0.12709,-0.51056,0.004342,0.13223,-0.53182,-0.021614,-0.14824,-0.84965,-0.013767,0.17736,-0.93576,-0.10248
20,0.022967,0.7589,0.036547,-0.15848,0.54898,0.041736,-0.32478,0.77288,-0.098188,0.19313,0.54738,0.025062,0.34857,0.73315,-0.066762,-0.40819,1.012,-0.19289,0.41576,0.95692,-0.14903,-0.074602,-0.007051,-0.041999,0.073065,-0.014676,-0.039455,-0.1271,-0.51092,0.004083,0.13215,-0.53219,-0.021727,-0.14839,-0.85057,-0.014076,0.17687,-0.93586,-0.10196
21,0.023257,0.75845,0.036216,-0.15832,0.5487,0.041726,-0.32444,0.77242,-0.098395,0.19323,0.54695,0.024611,0.34865,0.73259,-0.067611,-0.4079,1.0115,-0.19301,0.41598,0.95619,-0.15027,-0.074458,-0.007443,-0.042365,0.073261,-0.015038,-0.039852,-0.12709,-0.51082,0.00382,0.1321,-0.53257,-0.021879,-0.14857,-0.85141,-0.014379,0.17658,-0.93611,-0.10166
22,0.023549,0.75804,0.035813,-0.15804,0.54842,0.041444,-0.32387,0.77139,-0.098329,0.19333,0.54651,0.024088,0.34875,0.73198,-0.068496,-0.40764,1.0111,-0.19314,0.41592,0.95573,-0.15148,-0.074308,-0.00782,-0.042712,0.073469,-0.015397,-0.04029,-0.12708,-0.51074,0.003594,0.13205,-0.53294,-0.022171,-0.14869,-0.85224,-0.014654,0.17587,-0.93653,-0.10138
