FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
24,0.006737,0.76506,0.014453,-0.14287,0.54809,0.011644,-0.24491,0.79051,-0.048248,0.14982,0.52997,0.015673,0.25984,0.7826,-0.027415,-0.27671,0.98921,-0.10338,0.29198,0.98287,-0.07984,-0.069794,0.043068,-0.034711,0.076343,0.037799,-0.034996,-0.12369,-0.35746,-0.056383,0.1146,-0.39708,-0.025428,-0.13365,-0.73973,-0.05698,0.1223,-0.75164,-0.054655
25,0.006159,0.76506,0.0144,-0.14297,0.54788,0.011903,-0.24492,0.79058,-0.048248,0.14978,0.5293,0.015311,0.25972,0.7818,-0.027423,-0.27671,0.98921,-0.10338,0.2913,0.98245,-0.079888,-0.069641,0.042983,-0.033676,0.076613,0.037763,-0.034315,-0.12313,-0.35856,-0.056647,0.1151,-0.39746,-0.025954,-0.13327,-0.74078,-0.058056,0.12267,-0.75193,-0.054854
26,0.005386,0.76506,0.014087,-0.14317,0.54757,0.012118,-0.24504,0.79058,-0.048257,0.14976,0.52842,0.014866,0.25972,0.7818,-0.028254,-0.27617,0.98921,-0.10335,0.2907,0.98245,-0.08041,-0.069404,0.042517,-0.03195,0.077075,0.037331,-0.032596,-0.12242,-0.3603,-0.056883,0.1158,-0.39828,-0.026894,-0.13294,-0.74177,-0.058329,0.12309,-0.75252,-0.055264
27,0.004534,0.76506,0.013655,-0.14348,0.54704,0.012231,-0.24524,0.79057,-0.048271,0.14972,0.52746,0.014382,0.25955,0.78147,-0.029115,-0.2757,0.98921,-0.10331,0.29022,0.98233,-0.08161,-0.069187,0.041727,-0.029596,0.077573,0.036703,-0.030394,-0.1216,-0.36282,-0.05711,0.11654,-0.39936,-0.028026,-0.1324,-0.74329,-0.059603,0.12361,-0.75319,-0.055755
28,0.003597,0.76502,0.013001,-0.14384,0.54636,0.012218,-0.24514,0.79057,-0.048465,0.14969,0.52639,0.013853,0.25945,0.78082,-0.030474,-0.27538,0.98915,-0.10431,0.28986,0.98194,-0.08339,-0.069205,0.040606,-0.026736,0.077918,0.035747,-0.027624,-0.1207,-0.36566,-0.057319,0.1174,-0.40072,-0.029338,-0.13206,-0.74508,-0.06084,0.12399,-0.75397,-0.056246
29,0.002525,0.76448,0.011767,-0.14429,0.54555,0.012186,-0.24498,0.79026,-0.049805,0.14962,0.52507,0.013211,0.25928,0.77976,-0.032157,-0.27494,0.98874,-0.10716,0.28967,0.98088,-0.086151,-0.06951,0.039107,-0.022873,0.078069,0.034459,-0.023791,-0.11977,-0.36841,-0.057594,0.11836,-0.40206,-0.030669,-0.1317,-0.74567,-0.061403,0.12432,-0.75505,-0.057337
30,0.001372,0.76329,0.010176,-0.14485,0.54443,0.012146,-0.24473,0.78938,-0.052256,0.14955,0.52345,0.012493,0.25938,0.77812,-0.03426,-0.27418,0.98798,-0.11177,0.2894,0.97899,-0.089779,-0.069926,0.037244,-0.017494,0.077913,0.032804,-0.018463,-0.11894,-0.371,-0.057921,0.11932,-0.40347,-0.032027,-0.13146,-0.74643,-0.061689,0.12484,-0.7561,-0.058482
31,7e-05,0.76084,0.008232,-0.14558,0.54286,0.012094,-0.24397,0.7845,-0.055196,0.14947,0.52152,0.011745,0.25945,0.77594,-0.036829,-0.27302,0.98659,-0.11788,0.28909,0.97621,-0.094452,-0.070405,0.035248,-0.011145,0.077596,0.03102,-0.011653,-0.11829,-0.3737,-0.058222,0.12033,-0.40475,-0.033468,-0.13133,-0.74706,-0.061854,0.12529,-0.75717,-0.059626
32,-0.001242,0.75786,0.005977,-0.14624,0.54104,0.011929,-0.24321,0.77969,-0.058752,0.14942,0.51959,0.01111,0.25927,0.7722,-0.03985,-0.27179,0.98501,-0.12513,0.28886,0.97279,-0.099379,-0.070908,0.033092,-0.004268,0.077093,0.029152,-0.004635,-0.11786,-0.37633,-0.058472,0.12129,-0.40603,-0.03488,-0.13116,-0.74767,-0.061943,0.12571,-0.75829,-0.060739
33,-0.002619,0.75366,0.003303,-0.14681,0.53893,0.011665,-0.24235,0.77323,-0.063003,0.14937,0.51727,0.010393,0.2592,0.76643,-0.043682,-0.27039,0.98227,-0.13362,0.28927,0.96786,-0.10504,-0.071563,0.030343,0.002856,0.07653,0.026608,0.003223,-0.11783,-0.3783,-0.058889,0.12193,-0.40738,-0.036547,-0.1311,-0.74927,-0.062799,0.12579,-0.75927,-0.06186
