FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
78,-0.033337,0.80016,-0.045241,-0.20492,0.59361,-0.052259,-0.35149,0.80919,-0.10319,0.13887,0.60051,-0.047887,0.25699,0.83518,-0.084216,-0.38353,1.0632,-0.14494,0.27643,1.0963,-0.097191,-0.08717,0.037664,-0.052404,0.059834,0.042988,-0.046361,-0.13762,-0.5572,-0.032956,0.1221,-0.54901,-0.032148,-0.15959,-0.88819,-0.098148,0.1428,-0.88648,-0.087912
79,-0.033189,0.79933,-0.046814,-0.20487,0.59306,-0.052402,-0.35112,0.80877,-0.10477,0.13887,0.60005,-0.04863,0.25699,0.83479,-0.085724,-0.38284,1.0623,-0.14755,0.27644,1.0959,-0.099679,-0.086964,0.037494,-0.050732,0.059988,0.042805,-0.045204,-0.13761,-0.55629,-0.034019,0.12209,-0.54458,-0.035814,-0.1597,-0.88789,-0.09854,0.14297,-0.88643,-0.08798
80,-0.032912,0.79777,-0.048713,-0.2048,0.59217,-0.052752,-0.35077,0.80778,-0.10732,0.13887,0.59936,-0.049511,0.257,0.83376,-0.087974,-0.38207,1.061,-0.15072,0.27659,1.0948,-0.10403,-0.086534,0.037323,-0.048488,0.06034,0.042717,-0.043255,-0.1376,-0.55326,-0.037547,0.12242,-0.53997,-0.039998,-0.15955,-0.88741,-0.098313,0.14309,-0.88574,-0.087852
81,-0.032412,0.79418,-0.051554,-0.20448,0.59078,-0.053473,-0.35047,0.80599,-0.11058,0.13889,0.59819,-0.050635,0.25756,0.83204,-0.09144,-0.38116,1.059,-0.15437,0.27675,1.093,-0.10883,-0.08593,0.036483,-0.045122,0.060762,0.042156,-0.040622,-0.13759,-0.54925,-0.042213,0.12279,-0.53973,-0.045784,-0.15934,-0.887,-0.098382,0.14309,-0.88535,-0.088808
82,-0.031838,0.78855,-0.055175,-0.20377,0.58513,-0.056144,-0.34981,0.80038,-0.11449,0.13894,0.5943,-0.053829,0.25808,0.82776,-0.096154,-0.37954,1.0533,-0.15846,0.27632,1.0887,-0.11563,-0.085091,0.03479,-0.041168,0.061524,0.040271,-0.037431,-0.13792,-0.54189,-0.049974,0.12293,-0.53349,-0.054637,-0.15934,-0.88521,-0.098497,0.14315,-0.88533,-0.089999
83,-0.031155,0.78043,-0.059293,-0.20297,0.57888,-0.0594,-0.34898,0.79374,-0.11957,0.13914,0.59033,-0.05736,0.25894,0.82303,-0.10154,-0.3778,1.0472,-0.16306,0.27599,1.0839,-0.12256,-0.08408,0.031857,-0.03685,0.062458,0.037444,-0.034111,-0.13847,-0.5356,-0.058389,0.1231,-0.52655,-0.066151,-0.15945,-0.88423,-0.098868,0.14328,-0.88296,-0.089998
84,-0.03038,0.76941,-0.064023,-0.20214,0.5689,-0.062744,-0.34805,0.78363,-0.12533,0.13985,0.58229,-0.061864,0.2601,0.81404,-0.10869,-0.37523,1.0377,-0.16846,0.27581,1.075,-0.1302,-0.082879,0.026327,-0.032613,0.063839,0.031741,-0.030928,-0.13944,-0.53029,-0.06915,0.12341,-0.52174,-0.079438,-0.15959,-0.88427,-0.099159,0.14344,-0.88296,-0.091245
85,-0.029608,0.75587,-0.069364,-0.20107,0.55755,-0.06629,-0.34713,0.7718,-0.13163,0.14075,0.57031,-0.067402,0.26129,0.8018,-0.11618,-0.37226,1.0267,-0.17458,0.27562,1.0629,-0.13884,-0.081466,0.018547,-0.028546,0.065477,0.024389,-0.028134,-0.14103,-0.5273,-0.080563,0.1238,-0.51897,-0.094069,-0.15987,-0.88445,-0.099496,0.14349,-0.88344,-0.093681
86,-0.028841,0.73927,-0.075258,-0.19986,0.54285,-0.070113,-0.34605,0.75657,-0.13847,0.14173,0.55615,-0.073377,0.26271,0.78695,-0.12494,-0.36894,1.0125,-0.18264,0.2755,1.0481,-0.14858,-0.079751,0.008335,-0.02457,0.06744,0.014197,-0.025508,-0.14337,-0.52554,-0.093712,0.12471,-0.51897,-0.10959,-0.16038,-0.88457,-0.1001,0.1437,-0.88392,-0.096984
87,-0.02802,0.72027,-0.081464,-0.19879,0.52376,-0.074811,-0.34537,0.73696,-0.14524,0.1426,0.53931,-0.079367,0.26413,0.76957,-0.13417,-0.36549,0.99379,-0.19126,0.27546,1.0308,-0.1593,-0.077895,-0.0045,-0.021133,0.069897,0.001126,-0.023204,-0.14721,-0.52554,-0.11002,0.12602,-0.51897,-0.12569,-0.16131,-0.8845,-0.10215,0.14424,-0.88448,-0.10085
