FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
138,-0.024244,0.76221,-0.048506,-0.19331,0.54694,-0.055593,-0.35387,0.75719,-0.12385,0.16771,0.57198,-0.073287,0.29842,0.79705,-0.1531,-0.40118,1.0014,-0.18894,0.33603,1.052,-0.21597,-0.073662,0.03079,-0.056361,0.078899,0.035378,-0.056105,-0.099104,-0.46216,-0.014165,0.13529,-0.47075,-0.015366,-0.11712,-0.84252,0.014822,0.16858,-0.83992,0.002459
139,-0.024247,0.76236,-0.048625,-0.19326,0.54701,-0.055728,-0.35374,0.75741,-0.12397,0.16771,0.572,-0.073355,0.29849,0.7974,-0.15339,-0.40077,1.0084,-0.18895,0.33585,1.0528,-0.21628,-0.073589,0.030886,-0.05622,0.07897,0.035539,-0.05576,-0.099078,-0.46211,-0.01397,0.13543,-0.47096,-0.01523,-0.11715,-0.84244,0.014841,0.16857,-0.83976,0.002459
140,-0.024233,0.7625,-0.048747,-0.19321,0.54709,-0.055854,-0.35361,0.75761,-0.1241,0.16771,0.57205,-0.07343,0.29855,0.79771,-0.15365,-0.40033,1.0154,-0.18894,0.33569,1.0536,-0.21661,-0.073524,0.030985,-0.056093,0.079036,0.035698,-0.055427,-0.099051,-0.46207,-0.013766,0.13556,-0.47118,-0.015088,-0.11719,-0.84244,0.014855,0.16856,-0.83967,0.002432
141,-0.024186,0.76253,-0.048899,-0.19316,0.54717,-0.055986,-0.35349,0.7578,-0.12423,0.16771,0.57212,-0.073502,0.29858,0.79794,-0.15391,-0.39963,1.0227,-0.18886,0.33557,1.0543,-0.21696,-0.073471,0.031085,-0.055967,0.079096,0.035853,-0.0551,-0.099028,-0.46205,-0.013557,0.13567,-0.47145,-0.014948,-0.11722,-0.84244,0.014846,0.16859,-0.83959,0.00246
142,-0.02414,0.76255,-0.049042,-0.19312,0.54724,-0.056119,-0.35337,0.75795,-0.12435,0.16774,0.57222,-0.073576,0.29862,0.79814,-0.15417,-0.39927,1.0276,-0.18872,0.33549,1.0549,-0.21729,-0.073447,0.031161,-0.055873,0.079148,0.035992,-0.054796,-0.099005,-0.46204,-0.013366,0.1358,-0.47173,-0.014796,-0.11725,-0.84244,0.014846,0.16861,-0.83948,0.002483
143,-0.024093,0.76258,-0.049186,-0.19307,0.54731,-0.05624,-0.35328,0.7581,-0.12444,0.16778,0.57231,-0.073643,0.29865,0.79828,-0.15441,-0.39927,1.0276,-0.18878,0.33546,1.0554,-0.2176,-0.073427,0.031237,-0.055782,0.079197,0.036131,-0.05449,-0.098983,-0.46202,-0.013195,0.13592,-0.472,-0.014669,-0.11726,-0.84251,0.014842,0.16861,-0.83949,0.002464
144,-0.024049,0.76263,-0.049331,-0.19302,0.54739,-0.056348,-0.3532,0.75823,-0.12452,0.16783,0.57241,-0.073712,0.29868,0.79839,-0.15462,-0.39927,1.0292,-0.18884,0.33545,1.0558,-0.21788,-0.073412,0.031327,-0.05573,0.079245,0.036271,-0.05422,-0.098958,-0.46201,-0.013073,0.136,-0.47223,-0.014551,-0.11726,-0.84259,0.014839,0.16858,-0.83959,0.002436
145,-0.024003,0.76268,-0.049458,-0.19298,0.54746,-0.056443,-0.35315,0.75835,-0.1246,0.16787,0.57248,-0.073764,0.29871,0.79847,-0.15479,-0.39928,1.0293,-0.18908,0.33544,1.0561,-0.21813,-0.073395,0.031415,-0.055596,0.079285,0.036376,-0.054025,-0.098935,-0.462,-0.013024,0.13605,-0.47241,-0.01445,-0.11727,-0.8427,0.014839,0.16854,-0.83967,0.002439
146,-0.023951,0.76274,-0.049616,-0.19295,0.54753,-0.05655,-0.35309,0.75847,-0.12469,0.16792,0.57254,-0.073812,0.29873,0.79855,-0.15497,-0.39859,1.0321,-0.18876,0.33544,1.0564,-0.2184,-0.073367,0.031488,-0.055456,0.079315,0.036411,-0.053947,-0.098907,-0.46194,-0.012979,0.13611,-0.47256,-0.014344,-0.11729,-0.84277,0.014828,0.16851,-0.83976,0.002458
147,-0.023896,0.76278,-0.049825,-0.19292,0.5476,-0.056666,-0.35307,0.75855,-0.12475,0.16798,0.57258,-0.073874,0.29876,0.79865,-0.15516,-0.39867,1.0321,-0.18888,0.33544,1.0566,-0.21855,-0.073342,0.03156,-0.055315,0.07932,0.036434,-0.053911,-0.098877,-0.46188,-0.012944,0.13613,-0.47271,-0.014236,-0.11732,-0.84285,0.014798,0.16848,-0.83986,0.00246
