FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
96,-0.017616,0.75706,0.015905,-0.16632,0.57029,-0.014856,-0.26905,0.77517,-0.094054,0.14762,0.56585,-0.017933,0.2467,0.75832,-0.092844,-0.31603,1.0108,-0.12876,0.27888,0.95483,-0.13258,-0.077998,0.044606,0.001334,0.076265,0.049366,-0.006352,-0.1086,-0.33158,-0.041824,0.1021,-0.31676,-0.033248,-0.1082,-0.67094,0.018734,0.088178,-0.66729,0.011376
97,-0.017503,0.74893,0.016763,-0.16573,0.56399,-0.012368,-0.26796,0.76673,-0.092645,0.14597,0.55763,-0.016931,0.24555,0.75109,-0.092533,-0.31526,1.0015,-0.12857,0.27688,0.94697,-0.1328,-0.078113,0.038731,0.006913,0.077012,0.043026,-0.000887,-0.10911,-0.33388,-0.045818,0.10417,-0.31945,-0.037478,-0.10893,-0.6725,0.017056,0.088173,-0.66861,0.010226
98,-0.017393,0.73954,0.017793,-0.16479,0.55498,-0.009755,-0.26698,0.7577,-0.091261,0.14433,0.54845,-0.015717,0.24443,0.74274,-0.092148,-0.31442,0.99218,-0.12828,0.27484,0.93808,-0.13309,-0.078277,0.031493,0.012423,0.077759,0.035388,0.004662,-0.10971,-0.33662,-0.050205,0.10623,-0.32267,-0.04178,-0.10958,-0.67449,0.014865,0.088067,-0.67005,0.009091
99,-0.017234,0.72911,0.018877,-0.16396,0.54497,-0.00735,-0.26606,0.74796,-0.089912,0.1433,0.5383,-0.014125,0.24361,0.73368,-0.091815,-0.31357,0.9829,-0.12803,0.27355,0.93067,-0.13351,-0.078404,0.022469,0.017754,0.078472,0.026346,0.010186,-0.11023,-0.33947,-0.054829,0.10829,-0.32626,-0.046647,-0.11007,-0.67678,0.012146,0.087827,-0.67173,0.007885
100,-0.017071,0.71759,0.019971,-0.16313,0.53524,-0.004935,-0.26519,0.73761,-0.088776,0.1423,0.52755,-0.012367,0.24278,0.72252,-0.091131,-0.31251,0.97294,-0.12784,0.2721,0.91952,-0.13398,-0.078476,0.013234,0.022756,0.079159,0.016994,0.015323,-0.11097,-0.34283,-0.060183,0.1103,-0.33024,-0.05177,-0.11051,-0.67908,0.009351,0.087572,-0.67405,0.006677
101,-0.016904,0.70491,0.021019,-0.16208,0.52162,-0.002089,-0.26435,0.72592,-0.087704,0.14106,0.51359,-0.010538,0.24224,0.71056,-0.090447,-0.3113,0.96273,-0.12764,0.2708,0.90789,-0.13451,-0.07859,0.001779,0.02776,0.079822,0.005667,0.02042,-0.11178,-0.34714,-0.065881,0.11205,-0.3345,-0.056865,-0.1108,-0.68176,0.006528,0.087417,-0.67671,0.005379
102,-0.016758,0.69144,0.022117,-0.16121,0.50783,4.9e-05,-0.26354,0.71298,-0.086509,0.14015,0.50002,-0.008708,0.24186,0.69726,-0.089784,-0.30935,0.94766,-0.12753,0.26954,0.89601,-0.13503,-0.078724,-0.010798,0.03265,0.080646,-0.006646,0.025397,-0.11268,-0.35219,-0.071439,0.11373,-0.33947,-0.062242,-0.11094,-0.68446,0.00363,0.087315,-0.67946,0.003874
103,-0.016598,0.67696,0.023216,-0.16036,0.49292,0.002138,-0.26275,0.69988,-0.085609,0.13952,0.48501,-0.006882,0.24162,0.68376,-0.089127,-0.30745,0.9325,-0.12755,0.26862,0.88371,-0.1356,-0.078808,-0.024234,0.037247,0.081481,-0.019615,0.029962,-0.11351,-0.35741,-0.077091,0.11529,-0.34539,-0.067624,-0.11103,-0.68715,0.000778,0.087206,-0.68231,0.002396
104,-0.016434,0.66213,0.024388,-0.15941,0.47883,0.003681,-0.26252,0.68895,-0.085139,0.13889,0.47028,-0.005406,0.2415,0.669,-0.088567,-0.30593,0.91805,-0.12776,0.26799,0.87092,-0.13625,-0.078791,-0.037519,0.041588,0.082259,-0.032475,0.034146,-0.1143,-0.36259,-0.082553,0.11662,-0.35136,-0.072678,-0.11104,-0.68962,-0.001894,0.087108,-0.68515,0.001019
105,-0.016289,0.64701,0.025575,-0.15851,0.4619,0.005031,-0.26248,0.67586,-0.085139,0.13872,0.45618,-0.00391,0.2415,0.65394,-0.088468,-0.30429,0.90553,-0.12813,0.26761,0.85431,-0.13695,-0.078774,-0.051345,0.045733,0.083071,-0.046083,0.038283,-0.11509,-0.36769,-0.087898,0.1179,-0.35796,-0.077837,-0.11105,-0.692,-0.004309,0.087005,-0.68806,-0.000402
