FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
70,-0.01409,0.7917,0.017898,-0.16887,0.60627,-0.023695,-0.27991,0.80806,-0.086428,0.16429,0.59355,-0.001328,0.27729,0.77256,-0.051341,-0.34589,1.0448,-0.10478,0.31004,0.96673,-0.0701,-0.072047,0.064484,-0.038205,0.075219,0.067657,-0.037956,-0.10316,-0.30601,-0.011365,0.10707,-0.3148,0.00551,-0.11675,-0.65226,0.02771,0.11748,-0.64546,0.035665
71,-0.013764,0.79208,0.017616,-0.16884,0.60679,-0.023694,-0.27988,0.80818,-0.086347,0.16439,0.59489,-0.000677,0.27621,0.77369,-0.050566,-0.3459,1.0448,-0.10471,0.30962,0.96751,-0.068669,-0.071976,0.065094,-0.038193,0.075314,0.068258,-0.037991,-0.1031,-0.30561,-0.011483,0.10707,-0.31438,0.005494,-0.11683,-0.65265,0.027668,0.11753,-0.64505,0.035698
72,-0.013458,0.79239,0.01733,-0.16884,0.60704,-0.023694,-0.27988,0.80818,-0.086347,0.1645,0.59622,-3.4e-05,0.27539,0.77465,-0.050023,-0.34602,1.0448,-0.10472,0.3094,0.96806,-0.067656,-0.071898,0.065692,-0.038189,0.075403,0.068873,-0.038006,-0.10307,-0.30536,-0.011511,0.10707,-0.31396,0.00548,-0.11689,-0.65301,0.027618,0.11757,-0.64483,0.035699
73,-0.01318,0.79267,0.017041,-0.16884,0.6072,-0.023694,-0.27988,0.80818,-0.086347,0.16428,0.59707,0.000234,0.27471,0.77551,-0.049805,-0.34652,1.0445,-0.10473,0.30935,0.96845,-0.067255,-0.071823,0.066198,-0.038218,0.075494,0.069406,-0.038024,-0.10307,-0.30516,-0.011522,0.10709,-0.31361,0.005532,-0.1169,-0.65318,0.027589,0.11762,-0.64493,0.035688
74,-0.012954,0.79291,0.016759,-0.16884,0.60733,-0.023718,-0.27988,0.80818,-0.086347,0.16406,0.59777,0.00046,0.27422,0.77627,-0.049724,-0.34696,1.0436,-0.10475,0.30931,0.96884,-0.067257,-0.071747,0.066656,-0.038242,0.075586,0.069873,-0.03804,-0.10307,-0.30497,-0.011536,0.1071,-0.31327,0.005572,-0.11689,-0.65324,0.027554,0.11765,-0.64499,0.035685
75,-0.012756,0.79313,0.016471,-0.16883,0.60736,-0.023848,-0.28005,0.80799,-0.086518,0.16406,0.59827,0.00046,0.27393,0.77657,-0.049735,-0.34739,1.0423,-0.10538,0.30927,0.96928,-0.067258,-0.071677,0.067036,-0.038263,0.07567,0.070279,-0.038054,-0.10307,-0.30473,-0.011558,0.10712,-0.31289,0.005598,-0.11689,-0.65324,0.027513,0.11767,-0.64488,0.035671
76,-0.01258,0.79333,0.016122,-0.16886,0.60738,-0.024042,-0.2803,0.80761,-0.086996,0.16406,0.59871,0.00046,0.2737,0.77665,-0.049744,-0.34804,1.0408,-0.10704,0.30921,0.96966,-0.06726,-0.071615,0.067366,-0.038283,0.075737,0.070633,-0.038064,-0.10308,-0.30447,-0.011603,0.10712,-0.31253,0.005629,-0.11689,-0.65329,0.027492,0.1177,-0.6448,0.035683
77,-0.012461,0.7935,0.015806,-0.16895,0.60741,-0.02426,-0.28062,0.8071,-0.087605,0.16404,0.59896,0.000459,0.27355,0.77675,-0.049749,-0.34862,1.0392,-0.10899,0.30931,0.96984,-0.067326,-0.071554,0.067633,-0.03829,0.075794,0.070919,-0.038062,-0.1031,-0.30423,-0.011631,0.10713,-0.31217,0.005663,-0.1169,-0.6533,0.027439,0.11773,-0.64474,0.035712
78,-0.012371,0.79363,0.015456,-0.16905,0.60742,-0.024585,-0.28093,0.80657,-0.088328,0.16375,0.59906,0.000338,0.27342,0.777,-0.050001,-0.34901,1.0378,-0.11106,0.30933,0.97001,-0.067699,-0.071511,0.067852,-0.038307,0.075826,0.071145,-0.038066,-0.10313,-0.30401,-0.011676,0.10713,-0.3118,0.005658,-0.11692,-0.65324,0.027413,0.11773,-0.64457,0.035719
79,-0.012312,0.79378,0.015084,-0.16919,0.60744,-0.024918,-0.2812,0.80602,-0.089158,0.16342,0.59908,9.2e-05,0.27331,0.77733,-0.050464,-0.34906,1.0367,-0.11284,0.30935,0.97008,-0.068271,-0.07148,0.06806,-0.03832,0.075856,0.071337,-0.038091,-0.10318,-0.30374,-0.011721,0.10713,-0.3116,0.005652,-0.11692,-0.65318,0.027412,0.11774,-0.64454,0.035727
