FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,-0.009122,0.7324,0.014353,-0.17585,0.5567,0.016644,-0.28982,0.72392,-0.06938,0.17018,0.55694,0.007878,0.27482,0.73637,-0.061155,-0.31719,0.90491,-0.14331,0.30523,0.9425,-0.11976,-0.069783,-0.002295,-0.033423,0.071504,-0.003239,-0.034175,-0.099099,-0.36092,-0.004239,0.11083,-0.36054,-0.002367,-0.12043,-0.82988,0.079028,0.14115,-0.84617,0.088481
1,-0.009067,0.73228,0.014093,-0.17586,0.55675,0.016461,-0.28975,0.72385,-0.069976,0.17017,0.55687,0.007661,0.27477,0.73626,-0.061552,-0.3171,0.90421,-0.14402,0.30502,0.94236,-0.12041,-0.069541,-0.002416,-0.034039,0.071808,-0.003189,-0.034501,-0.098927,-0.361,-0.004648,0.11102,-0.36047,-0.002508,-0.12016,-0.82915,0.07848,0.14103,-0.84598,0.088651
2,-0.009018,0.73226,0.013981,-0.17589,0.55686,0.016271,-0.28974,0.72383,-0.070565,0.17012,0.55687,0.007467,0.27472,0.73621,-0.061908,-0.31691,0.90404,-0.14447,0.30434,0.94239,-0.1208,-0.069701,-0.00238,-0.034635,0.071905,-0.003105,-0.034808,-0.098726,-0.36091,-0.004801,0.11124,-0.36036,-0.002762,-0.12012,-0.82915,0.078629,0.14219,-0.84269,0.090192
3,-0.00901,0.73228,0.013881,-0.17595,0.55674,0.016113,-0.28961,0.72362,-0.071252,0.16997,0.55675,0.006978,0.27463,0.73611,-0.062221,-0.31669,0.90356,-0.14492,0.30415,0.94231,-0.12112,-0.069439,-0.002734,-0.034989,0.072067,-0.003196,-0.034969,-0.097837,-0.36136,-0.005409,0.11128,-0.36044,-0.002788,-0.12058,-0.83021,0.078151,0.14227,-0.84166,0.088782
4,-0.009049,0.7324,0.013522,-0.17604,0.55725,0.015546,-0.28979,0.72397,-0.072023,0.1699,0.5567,0.006851,0.27459,0.73601,-0.062493,-0.31663,0.90285,-0.14535,0.3036,0.94223,-0.12161,-0.069448,-0.00271,-0.035086,0.072154,-0.003119,-0.035383,-0.097876,-0.36135,-0.005565,0.11127,-0.36029,-0.002761,-0.12057,-0.83014,0.078111,0.14238,-0.84169,0.089111
5,-0.008822,0.73241,0.012352,-0.176,0.55695,0.014857,-0.28966,0.72391,-0.072285,0.16983,0.55669,0.00609,0.27439,0.7361,-0.063147,-0.31633,0.90274,-0.14592,0.30176,0.94241,-0.12283,-0.069487,-0.00293,-0.035543,0.072194,-0.003234,-0.035948,-0.097921,-0.3615,-0.005665,0.11144,-0.36032,-0.003,-0.12052,-0.83041,0.078212,0.14303,-0.83967,0.088528
6,-0.008797,0.73208,0.011901,-0.17598,0.5572,0.014572,-0.28983,0.724,-0.072647,0.16967,0.55652,0.005805,0.27339,0.73621,-0.06412,-0.31599,0.90218,-0.14648,0.3008,0.94259,-0.12349,-0.069506,-0.002938,-0.035761,0.072231,-0.003321,-0.036188,-0.09798,-0.36149,-0.005838,0.11139,-0.36037,-0.003031,-0.12081,-0.82894,0.078304,0.1431,-0.83996,0.088721
7,-0.009092,0.73205,0.011537,-0.17579,0.55697,0.013753,-0.2896,0.72385,-0.073787,0.1695,0.55649,0.005379,0.27293,0.73617,-0.064932,-0.31573,0.90232,-0.14744,0.30011,0.94273,-0.12362,-0.069583,-0.003082,-0.036014,0.072343,-0.00346,-0.036911,-0.09831,-0.36163,-0.006092,0.11129,-0.3605,-0.003329,-0.12087,-0.8289,0.078123,0.14313,-0.8426,0.088686
8,-0.009105,0.73199,0.011073,-0.1757,0.55696,0.013144,-0.28952,0.72378,-0.074393,0.16934,0.55642,0.005005,0.27258,0.73613,-0.065477,-0.31551,0.90207,-0.14805,0.29933,0.94276,-0.12406,-0.069597,-0.003215,-0.036251,0.072382,-0.003574,-0.037347,-0.098307,-0.36174,-0.006268,0.11129,-0.36056,-0.003549,-0.12094,-0.82869,0.078121,0.14328,-0.8423,0.088689
9,-0.009135,0.73192,0.010616,-0.17559,0.55683,0.01247,-0.28942,0.72363,-0.074931,0.16919,0.55633,0.004591,0.27223,0.73609,-0.066,-0.31529,0.9019,-0.14869,0.29855,0.94279,-0.12444,-0.06964,-0.00337,-0.036494,0.072424,-0.003765,-0.037772,-0.098304,-0.36188,-0.006448,0.1113,-0.3607,-0.003768,-0.12102,-0.82856,0.078136,0.14345,-0.84219,0.088674
10,-0.009186,0.73186,0.01028,-0.17551,0.55668,0.011861,-0.28932,0.72348,-0.075475,0.16901,0.55623,0.004241,0.2719,0.73604,-0.066469,-0.31509,0.9017,-0.14933,0.29797,0.94281,-0.1247,-0.069677,-0.003521,-0.036742,0.07247,-0.003962,-0.038204,-0.09831,-0.36202,-0.00664,0.11129,-0.36086,-0.004029,-0.12108,-0.82836,0.078159,0.14355,-0.84208,0.088631
11,-0.009241,0.73181,0.009979,-0.17544,0.55654,0.011277,-0.28926,0.72333,-0.076037,0.16885,0.55615,0.003909,0.27167,0.73599,-0.066847,-0.31492,0.90152,-0.14997,0.29747,0.94281,-0.12488,-0.069738,-0.003709,-0.036996,0.07253,-0.004173,-0.03864,-0.098398,-0.36219,-0.00683,0.11128,-0.36103,-0.004303,-0.12112,-0.82813,0.078215,0.14365,-0.84205,0.088595
12,-0.009312,0.73178,0.009756,-0.17537,0.55635,0.010743,-0.2892,0.72313,-0.076574,0.16867,0.55605,0.003611,0.27156,0.73595,-0.067053,-0.3148,0.90137,-0.15051,0.29708,0.94281,-0.12498,-0.069802,-0.003901,-0.037211,0.072581,-0.004383,-0.038994,-0.098487,-0.36237,-0.007011,0.11126,-0.36121,-0.004555,-0.12114,-0.82794,0.078263,0.14373,-0.842,0.088533
13,-0.009391,0.73174,0.009512,-0.17531,0.55616,0.010224,-0.28916,0.7229,-0.077111,0.16849,0.55595,0.003294,0.27151,0.73587,-0.067281,-0.31469,0.90121,-0.15101,0.29683,0.94281,-0.12513,-0.069897,-0.004143,-0.037502,0.072633,-0.004646,-0.039465,-0.098589,-0.36259,-0.007217,0.11122,-0.36143,-0.00482,-0.12115,-0.8278,0.078302,0.14378,-0.8421,0.088449
14,-0.009474,0.73169,0.009273,-0.17526,0.55594,0.009725,-0.28912,0.72263,-0.077641,0.16832,0.55588,0.003001,0.27149,0.73576,-0.067549,-0.31457,0.90102,-0.15154,0.29656,0.94278,-0.12532,-0.069987,-0.004396,-0.037812,0.072681,-0.004886,-0.039919,-0.098687,-0.36282,-0.007396,0.11118,-0.36164,-0.005087,-0.12118,-0.82767,0.078351,0.14382,-0.84216,0.088319
15,-0.009564,0.73165,0.009037,-0.17525,0.55567,0.009325,-0.28911,0.72228,-0.078257,0.16815,0.55582,0.002717,0.27147,0.73563,-0.067841,-0.31444,0.90083,-0.15209,0.29628,0.9427,-0.12555,-0.070077,-0.00465,-0.038122,0.072673,-0.005112,-0.040345,-0.098783,-0.36304,-0.007573,0.11113,-0.36184,-0.005347,-0.12121,-0.82755,0.078411,0.14388,-0.8421,0.08825
16,-0.009666,0.7316,0.008788,-0.17525,0.55546,0.008882,-0.28909,0.72195,-0.078976,0.168,0.55575,0.002447,0.27142,0.73547,-0.06816,-0.31432,0.9007,-0.15271,0.29594,0.94258,-0.12589,-0.070158,-0.004913,-0.038422,0.07268,-0.005324,-0.040739,-0.098867,-0.36327,-0.007741,0.11109,-0.36202,-0.005591,-0.12121,-0.82748,0.078513,0.14388,-0.84196,0.08822
17,-0.009809,0.73153,0.008391,-0.17524,0.55525,0.008411,-0.28908,0.72162,-0.079727,0.16786,0.5557,0.002188,0.27138,0.73529,-0.068519,-0.31415,0.90058,-0.15345,0.2956,0.94243,-0.12634,-0.070215,-0.005147,-0.038711,0.072702,-0.005513,-0.041078,-0.098953,-0.36348,-0.007926,0.11105,-0.36219,-0.005806,-0.12122,-0.82748,0.078609,0.14388,-0.84181,0.088217
