FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
17,0.015372,0.76109,0.022054,-0.1496,0.46284,0.025939,-0.1753,0.21462,0.023933,0.16749,0.45888,0.039204,0.18759,0.21114,0.031923,-0.1952,0.008196,-0.049722,0.1961,0.007126,-0.052014,-0.070521,0.009197,-0.028966,0.073482,0.002456,-0.030411,-0.12847,-0.37765,-0.046425,0.11134,-0.41739,-0.019558,-0.13839,-0.73323,-0.050617,0.11489,-0.73802,-0.043306
18,0.015052,0.76109,0.022267,-0.15015,0.46284,0.027087,-0.17515,0.21462,0.023975,0.16752,0.45887,0.039457,0.1874,0.2111,0.031951,-0.19437,0.008294,-0.050565,0.19528,0.00708,-0.05147,-0.070993,0.009195,-0.027552,0.07336,0.002456,-0.028824,-0.12846,-0.37888,-0.046745,0.11163,-0.41798,-0.02091,-0.13852,-0.73478,-0.051319,0.1148,-0.73839,-0.043578
19,0.014716,0.76079,0.022581,-0.15075,0.46284,0.0282,-0.17504,0.21461,0.024095,0.16757,0.45855,0.039865,0.1872,0.21079,0.032081,-0.19315,0.0085,-0.051307,0.19445,0.007016,-0.050824,-0.071579,0.008607,-0.025854,0.073238,0.002056,-0.026905,-0.12843,-0.38101,-0.047297,0.11197,-0.41918,-0.02257,-0.13866,-0.73693,-0.052211,0.1147,-0.73927,-0.044054
20,0.01437,0.76042,0.022864,-0.15129,0.46283,0.029335,-0.17494,0.21456,0.024209,0.16762,0.45825,0.040295,0.18698,0.21048,0.032217,-0.19174,0.007978,-0.052322,0.19361,0.006937,-0.050179,-0.072205,0.007853,-0.023804,0.073092,0.00147,-0.02443,-0.12841,-0.38389,-0.048148,0.11233,-0.42062,-0.024461,-0.13888,-0.73904,-0.053549,0.11465,-0.74018,-0.04458
21,0.014,0.75984,0.023169,-0.15166,0.46271,0.030601,-0.17487,0.21443,0.024211,0.16767,0.45767,0.040928,0.18675,0.21014,0.032407,-0.18996,0.007059,-0.053417,0.19269,0.006841,-0.049392,-0.072898,0.006695,-0.020813,0.072936,0.000414,-0.020935,-0.12844,-0.3875,-0.049291,0.1127,-0.4208,-0.026387,-0.13918,-0.74156,-0.055351,0.11465,-0.74133,-0.045351
22,0.013592,0.75869,0.023478,-0.15233,0.46226,0.032008,-0.17482,0.21405,0.024193,0.16768,0.45653,0.041853,0.1865,0.20972,0.032643,-0.18841,0.006,-0.054518,0.19179,0.006712,-0.048805,-0.073695,0.00522,-0.017159,0.072723,-0.000984,-0.016666,-0.12855,-0.39134,-0.050664,0.11318,-0.4208,-0.028511,-0.13951,-0.74404,-0.057092,0.11461,-0.7425,-0.046475
23,0.01325,0.75718,0.023731,-0.15264,0.46156,0.032901,-0.1748,0.21352,0.024158,0.16769,0.45492,0.04301,0.18624,0.20916,0.032764,-0.18707,0.004428,-0.05575,0.19093,0.006533,-0.048647,-0.074552,0.003526,-0.013345,0.072565,-0.002612,-0.012365,-0.12877,-0.39524,-0.052255,0.11367,-0.4208,-0.030671,-0.13975,-0.74608,-0.058439,0.11466,-0.74367,-0.047822
24,0.012941,0.75524,0.023995,-0.15282,0.46048,0.033928,-0.17479,0.21232,0.024086,0.16763,0.45291,0.044311,0.18599,0.20838,0.032753,-0.18611,0.003121,-0.056962,0.19038,0.006319,-0.048671,-0.075434,0.001548,-0.009487,0.072381,-0.004488,-0.007908,-0.12904,-0.39879,-0.054061,0.11433,-0.4208,-0.03356,-0.13999,-0.74793,-0.059835,0.11471,-0.74476,-0.049123
25,0.012688,0.75225,0.024451,-0.15312,0.45838,0.035353,-0.17478,0.21088,0.023958,0.16757,0.44981,0.045748,0.18571,0.20693,0.032741,-0.18544,0.002083,-0.058109,0.18986,0.005517,-0.048693,-0.076148,-0.001272,-0.005323,0.072176,-0.007086,-0.003175,-0.1295,-0.40156,-0.056683,0.11502,-0.42079,-0.036637,-0.14025,-0.74936,-0.06109,0.11477,-0.74589,-0.050494
26,0.01245,0.74848,0.025137,-0.15334,0.45539,0.036462,-0.17478,0.20769,0.023432,0.1675,0.44613,0.04725,0.18541,0.2049,0.032722,-0.18499,-0.001107,-0.060938,0.18967,0.004144,-0.048701,-0.076762,-0.004692,-0.001082,0.071977,-0.010304,0.001767,-0.13008,-0.40397,-0.059693,0.11579,-0.42079,-0.040002,-0.14053,-0.75085,-0.062612,0.11473,-0.74701,-0.051869
27,0.01223,0.74393,0.025902,-0.15351,0.45155,0.037224,-0.17477,0.204,0.022675,0.16739,0.44179,0.048216,0.18541,0.20256,0.032683,-0.18489,-0.003341,-0.063379,0.18959,0.002155,-0.049424,-0.077303,-0.008861,0.003235,0.071842,-0.014109,0.006611,-0.13076,-0.40665,-0.063337,0.1166,-0.42119,-0.043814,-0.14083,-0.75213,-0.064009,0.1147,-0.74814,-0.053221
