FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
2,0.0039,0.66663,0.023138,-0.16564,0.49173,0.008367,-0.2067,0.72178,-0.051164,0.18158,0.46454,0.049555,0.26193,0.67666,0.009654,-0.24338,0.98527,-0.049782,0.3042,0.94574,0.025014,-0.063125,0.005286,-0.026967,0.069506,-0.005229,-0.030107,-0.10853,-0.43505,-0.070034,0.12133,-0.44494,-0.040642,-0.14364,-0.90311,-0.13925,0.1689,-0.91458,-0.068216
3,0.003953,0.66697,0.023914,-0.16525,0.49225,0.008992,-0.20697,0.72355,-0.051205,0.18151,0.46485,0.049908,0.26187,0.67629,0.009688,-0.24262,0.98621,-0.049949,0.3003,0.87387,-0.002977,-0.06297,0.005452,-0.026843,0.069632,-0.004835,-0.030134,-0.10857,-0.43487,-0.069906,0.12153,-0.44455,-0.040769,-0.14372,-0.90287,-0.13954,0.16889,-0.91459,-0.068199
4,0.00387,0.66718,0.02433,-0.1649,0.4927,0.009217,-0.20661,0.71749,-0.050431,0.18132,0.46498,0.049992,0.2616,0.6751,0.009155,-0.2419,0.98737,-0.050475,0.30004,0.87269,-0.002976,-0.062925,0.005689,-0.026962,0.069638,-0.004376,-0.030488,-0.10711,-0.43477,-0.070975,0.12153,-0.44409,-0.040916,-0.14609,-0.92409,-0.14051,0.16795,-0.90914,-0.06702
5,0.003838,0.66731,0.024342,-0.16554,0.49264,0.009156,-0.20667,0.72115,-0.051183,0.18274,0.45957,0.044377,0.25664,0.65075,0.00933,-0.2413,0.98794,-0.050515,0.29522,0.84841,-0.002943,-0.062784,0.005164,-0.027955,0.069427,-0.005025,-0.030805,-0.10685,-0.43531,-0.071524,0.1216,-0.44468,-0.041055,-0.14618,-0.92422,-0.14017,0.16839,-0.91139,-0.067826
6,0.003883,0.66734,0.024466,-0.16616,0.4925,0.009107,-0.20636,0.71747,-0.050623,0.18273,0.45762,0.042289,0.25735,0.65639,0.008359,-0.24102,0.98796,-0.050663,0.29947,0.89643,0.002626,-0.062786,0.005152,-0.027953,0.069061,-0.005022,-0.031863,-0.1073,-0.43527,-0.071847,0.12165,-0.44461,-0.041609,-0.14613,-0.92435,-0.14023,0.1685,-0.91158,-0.06802
7,0.004064,0.66745,0.024663,-0.16612,0.49264,0.009214,-0.20631,0.72019,-0.051782,0.18189,0.4605,0.044666,0.25693,0.65802,0.008048,-0.2404,0.98732,-0.051314,0.29508,0.86507,-0.004711,-0.062794,0.005505,-0.028262,0.069598,-0.004415,-0.03211,-0.1072,-0.43491,-0.071881,0.12186,-0.44405,-0.041848,-0.14397,-0.9038,-0.1396,0.16824,-0.90964,-0.068206
8,0.004119,0.66758,0.024868,-0.16612,0.4927,0.009255,-0.20621,0.72019,-0.052083,0.1819,0.46037,0.044133,0.25617,0.6552,0.007685,-0.23996,0.98732,-0.05161,0.29418,0.85983,-0.005963,-0.06273,0.005533,-0.028433,0.06969,-0.004252,-0.032558,-0.10711,-0.43489,-0.072221,0.12189,-0.44388,-0.04213,-0.14404,-0.90347,-0.13934,0.16812,-0.90877,-0.068219
9,0.00417,0.66769,0.02503,-0.16612,0.4927,0.009267,-0.20601,0.72019,-0.052326,0.182,0.45999,0.043274,0.25547,0.65228,0.00712,-0.23965,0.98754,-0.051868,0.29319,0.85459,-0.006688,-0.062657,0.005536,-0.028693,0.069775,-0.004112,-0.032969,-0.10702,-0.43489,-0.072492,0.12192,-0.44375,-0.042421,-0.14409,-0.90322,-0.13911,0.16807,-0.90835,-0.068217
10,0.004153,0.66769,0.025183,-0.16626,0.4927,0.009304,-0.20594,0.71959,-0.052541,0.18199,0.45947,0.042587,0.25507,0.65128,0.006794,-0.2395,0.98754,-0.052101,0.29188,0.85155,-0.007728,-0.062608,0.005536,-0.028888,0.06985,-0.004112,-0.033353,-0.10693,-0.4349,-0.072718,0.12203,-0.44375,-0.042722,-0.14408,-0.90386,-0.13914,0.16807,-0.90835,-0.068246
11,0.004133,0.66769,0.025329,-0.16642,0.4927,0.009338,-0.20584,0.71849,-0.052826,0.18194,0.45893,0.042308,0.25463,0.65033,0.006334,-0.23941,0.98725,-0.052406,0.29098,0.84855,-0.008911,-0.062546,0.005504,-0.029117,0.06991,-0.004133,-0.033666,-0.10684,-0.43494,-0.072951,0.12214,-0.44376,-0.042987,-0.14408,-0.90446,-0.13915,0.16808,-0.90835,-0.068307
12,0.004118,0.66769,0.025462,-0.1666,0.49268,0.009374,-0.20581,0.71859,-0.053062,0.18188,0.45854,0.042175,0.25402,0.64916,0.00582,-0.23928,0.98677,-0.052671,0.29024,0.84716,-0.009885,-0.062483,0.005444,-0.029397,0.069973,-0.004205,-0.033913,-0.10679,-0.435,-0.073198,0.12226,-0.44382,-0.043285,-0.14406,-0.9044,-0.13911,0.16814,-0.90862,-0.068424
13,0.004079,0.66728,0.025826,-0.16674,0.49227,0.00944,-0.20578,0.71884,-0.053412,0.18173,0.45855,0.042112,0.25358,0.64868,0.005432,-0.2391,0.98626,-0.052888,0.28947,0.84675,-0.01073,-0.062422,0.004983,-0.029653,0.070062,-0.004507,-0.034086,-0.10668,-0.43547,-0.073506,0.12239,-0.44413,-0.043586,-0.14391,-0.90435,-0.1391,0.16822,-0.90887,-0.06871
14,0.004014,0.6669,0.02616,-0.16682,0.49198,0.009469,-0.20577,0.71951,-0.053787,0.18147,0.45893,0.04231,0.25318,0.64811,0.005033,-0.23887,0.98577,-0.053148,0.28869,0.84621,-0.01153,-0.062365,0.004596,-0.02987,0.070199,-0.004739,-0.034252,-0.1065,-0.43587,-0.073829,0.12249,-0.44438,-0.043932,-0.14375,-0.90423,-0.13909,0.16829,-0.90928,-0.069092
15,0.003896,0.66649,0.026478,-0.16692,0.49171,0.00946,-0.20574,0.71962,-0.054191,0.18117,0.45896,0.042278,0.25277,0.64774,0.004605,-0.23866,0.9854,-0.053657,0.28792,0.84584,-0.01247,-0.062319,0.004187,-0.030054,0.070336,-0.005051,-0.0344,-0.10631,-0.43629,-0.07414,0.12256,-0.44472,-0.044324,-0.14361,-0.90468,-0.13912,0.16846,-0.91024,-0.069542
16,0.00375,0.66611,0.026755,-0.16689,0.49146,0.009462,-0.20579,0.7204,-0.054771,0.18078,0.45937,0.042546,0.25234,0.6476,0.004134,-0.23843,0.98498,-0.054496,0.2872,0.84574,-0.013519,-0.062258,0.003801,-0.030292,0.070436,-0.005303,-0.034499,-0.10615,-0.43669,-0.074457,0.12262,-0.44499,-0.044742,-0.14343,-0.9051,-0.13916,0.1686,-0.91108,-0.069946
