FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
29,0.012425,0.78974,0.02345,-0.16362,0.54165,-0.033046,-0.34488,0.6417,-0.018395,0.19255,0.52761,0.001315,0.38085,0.55722,0.034018,-0.18419,0.7711,-0.017149,0.24044,0.72592,0.012568,-0.06898,0.044193,-0.034228,0.078099,0.039931,-0.023507,-0.10901,-0.31723,-0.009461,0.097596,-0.30453,0.004951,-0.12057,-0.66368,0.020432,0.093172,-0.65971,0.026352
30,0.013146,0.79063,0.024451,-0.1611,0.54197,-0.034432,-0.34358,0.64145,-0.019704,0.1935,0.52768,0.001293,0.38139,0.55774,0.035161,-0.18456,0.77069,-0.018597,0.24194,0.72589,0.014124,-0.067808,0.044519,-0.034301,0.079151,0.040178,-0.023887,-0.1085,-0.31708,-0.009664,0.098018,-0.30424,0.004553,-0.12057,-0.66316,0.020432,0.093226,-0.65974,0.026188
31,0.013808,0.79145,0.025332,-0.15859,0.54221,-0.035767,-0.34217,0.64122,-0.021454,0.1945,0.52773,0.001119,0.38196,0.55785,0.036167,-0.18412,0.77069,-0.020021,0.24345,0.72557,0.015359,-0.066535,0.044795,-0.034532,0.080286,0.040374,-0.024315,-0.10797,-0.31693,-0.009871,0.098448,-0.30412,0.004139,-0.12058,-0.66259,0.020466,0.093294,-0.65975,0.025992
32,0.014538,0.79211,0.026107,-0.15661,0.54238,-0.03684,-0.34083,0.64092,-0.023199,0.19548,0.52777,0.000823,0.38249,0.55787,0.036448,-0.18416,0.77038,-0.021436,0.24526,0.72499,0.016301,-0.06521,0.045012,-0.034856,0.081533,0.040513,-0.024827,-0.10742,-0.31681,-0.010078,0.098918,-0.30412,0.003726,-0.12058,-0.66199,0.020493,0.093388,-0.65975,0.025763
33,0.015316,0.79261,0.026719,-0.15453,0.54253,-0.037941,-0.33957,0.64062,-0.024942,0.19651,0.52787,0.000521,0.38402,0.55648,0.036561,-0.18344,0.77059,-0.022862,0.24654,0.72489,0.016985,-0.063999,0.045174,-0.035258,0.082682,0.040587,-0.025383,-0.10683,-0.31677,-0.010299,0.099399,-0.30412,0.003266,-0.12058,-0.6614,0.020508,0.093507,-0.65979,0.025471
34,0.016254,0.79305,0.027251,-0.15257,0.54275,-0.038818,-0.33837,0.64033,-0.02642,0.19764,0.52789,0.000167,0.3856,0.55529,0.036671,-0.18347,0.77053,-0.023943,0.24799,0.72468,0.017622,-0.06287,0.045315,-0.035677,0.083768,0.040643,-0.025913,-0.10621,-0.31677,-0.010494,0.099944,-0.30412,0.002738,-0.12056,-0.66137,0.020508,0.093652,-0.65984,0.025186
35,0.017308,0.79331,0.027608,-0.15089,0.54275,-0.039504,-0.33691,0.64004,-0.027762,0.1989,0.52795,-0.000116,0.38685,0.55533,0.036743,-0.18308,0.77038,-0.024722,0.24923,0.72468,0.018128,-0.06165,0.045331,-0.036043,0.084924,0.040643,-0.026417,-0.10547,-0.31677,-0.01074,0.10062,-0.30425,0.002117,-0.12055,-0.66137,0.020504,0.093836,-0.65989,0.024865
36,0.01868,0.79347,0.027843,-0.14912,0.54275,-0.039999,-0.33507,0.63972,-0.029025,0.20056,0.52788,-0.000391,0.38951,0.55463,0.036783,-0.18054,0.77011,-0.025353,0.25054,0.72468,0.018368,-0.05995,0.045331,-0.036265,0.086525,0.040622,-0.026948,-0.10453,-0.31677,-0.011082,0.10158,-0.3048,0.001291,-0.12051,-0.66137,0.02048,0.094049,-0.65994,0.024478
37,0.020612,0.79347,0.027954,-0.14666,0.54275,-0.040132,-0.33254,0.6394,-0.030107,0.20272,0.52788,-0.000443,0.39202,0.55463,0.036878,-0.17722,0.76983,-0.025881,0.25225,0.72479,0.018717,-0.057693,0.045331,-0.036319,0.088717,0.040577,-0.027294,-0.10321,-0.31695,-0.011613,0.103,-0.30635,0.000467,-0.12044,-0.66137,0.020285,0.094265,-0.66009,0.024096
38,0.023418,0.79347,0.028054,-0.1434,0.54269,-0.040209,-0.32944,0.63894,-0.030802,0.2058,0.52788,-0.000516,0.3952,0.55463,0.037081,-0.17348,0.76959,-0.026282,0.25387,0.72575,0.019124,-0.054678,0.045327,-0.036391,0.091646,0.040497,-0.027456,-0.10116,-0.31771,-0.012297,0.10472,-0.30805,-8.2e-05,-0.12032,-0.66176,0.019907,0.094485,-0.66022,0.023746
39,0.027691,0.79347,0.028227,-0.1391,0.54252,-0.040312,-0.32549,0.6382,-0.031265,0.20909,0.52789,-0.000594,0.39935,0.55463,0.03732,-0.16867,0.76914,-0.026637,0.25586,0.72677,0.019699,-0.050783,0.045129,-0.036484,0.095484,0.040291,-0.027547,-0.098433,-0.3177,-0.013476,0.10712,-0.31011,-0.000464,-0.12018,-0.66164,0.019335,0.094766,-0.6603,0.023405
40,0.033169,0.79338,0.028424,-0.13337,0.5421,-0.040448,-0.31976,0.63748,-0.031402,0.21509,0.52815,-0.000423,0.40453,0.55552,0.037664,-0.16346,0.7684,-0.026761,0.25868,0.72646,0.020347,-0.04574,0.045214,-0.036389,0.10042,0.040066,-0.027664,-0.094977,-0.31763,-0.01539,0.11027,-0.31147,-0.00064,-0.11984,-0.66142,0.018457,0.095081,-0.66037,0.023165
41,0.03997,0.79318,0.028884,-0.12649,0.54164,-0.040407,-0.31316,0.63668,-0.031559,0.22199,0.52846,6e-05,0.41071,0.55695,0.038166,-0.1578,0.76777,-0.026896,0.262,0.72802,0.021272,-0.039899,0.045327,-0.036023,0.10624,0.039961,-0.027803,-0.09066,-0.31757,-0.018853,0.1144,-0.31233,-0.000738,-0.11928,-0.6612,0.01733,0.095445,-0.66043,0.02299
42,0.047778,0.79295,0.029431,-0.11883,0.54123,-0.040224,-0.30575,0.63569,-0.031736,0.22935,0.52878,0.000681,0.41763,0.55887,0.038748,-0.15155,0.76715,-0.027044,0.26586,0.73,0.02218,-0.033433,0.045445,-0.035546,0.11297,0.039948,-0.027792,-0.085877,-0.31755,-0.024841,0.11922,-0.31297,-0.000853,-0.11853,-0.66102,0.016633,0.095874,-0.66055,0.022962
43,0.056209,0.79276,0.03029,-0.11031,0.5409,-0.039561,-0.29752,0.63455,-0.031897,0.23763,0.52909,0.001577,0.42535,0.56092,0.039531,-0.14339,0.76635,-0.026759,0.27202,0.73196,0.02349,-0.026092,0.045606,-0.034612,0.12057,0.039997,-0.027611,-0.080576,-0.31511,-0.034516,0.12466,-0.31301,-0.000983,-0.11711,-0.65962,0.0166,0.096325,-0.66069,0.022949
44,0.065157,0.79272,0.031453,-0.10123,0.54068,-0.038552,-0.28899,0.63354,-0.03175,0.24668,0.52946,0.002838,0.43309,0.56332,0.040508,-0.13535,0.76531,-0.026165,0.27891,0.73448,0.024823,-0.01802,0.046343,-0.033328,0.12906,0.04002,-0.027345,-0.074863,-0.31058,-0.047187,0.13042,-0.31301,-0.001118,-0.11438,-0.65398,0.014935,0.096772,-0.66069,0.022912
45,0.074289,0.79272,0.03283,-0.091992,0.54054,-0.037249,-0.28035,0.63261,-0.031092,0.2558,0.5299,0.004308,0.44058,0.56616,0.041648,-0.12862,0.76474,-0.025323,0.28623,0.73712,0.026156,-0.009729,0.047426,-0.031797,0.13781,0.040024,-0.027066,-0.069905,-0.30126,-0.064847,0.13636,-0.31301,-0.001112,-0.10993,-0.64238,0.01258,0.097324,-0.66068,0.022899
