FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
108,-0.005491,0.75966,0.015802,-0.15469,0.57725,-0.004998,-0.25748,0.77548,-0.083441,0.15892,0.56528,-3.6e-05,0.2742,0.75896,-0.069271,-0.30156,1.0057,-0.11917,0.29898,0.96695,-0.10366,-0.074203,0.045457,0.005924,0.080518,0.046752,-0.004602,-0.099536,-0.31428,-0.054845,0.10726,-0.30266,-0.035555,-0.10154,-0.68028,0.015646,0.097343,-0.66914,0.015463
109,-0.005485,0.75004,0.017714,-0.15398,0.56737,-0.002098,-0.25659,0.76616,-0.081824,0.1583,0.55658,0.002056,0.27375,0.75142,-0.06887,-0.30049,0.99613,-0.11917,0.29691,0.95918,-0.10365,-0.073605,0.037787,0.01072,0.082089,0.039011,0.000692,-0.10026,-0.31705,-0.05991,0.10995,-0.30633,-0.041567,-0.10155,-0.6821,0.013757,0.097364,-0.67107,0.014052
110,-0.005478,0.73962,0.019811,-0.15336,0.55777,0.000659,-0.25567,0.75643,-0.080138,0.15784,0.54758,0.004197,0.27339,0.74262,-0.068079,-0.29949,0.9865,-0.11894,0.2948,0.94923,-0.10364,-0.073012,0.02956,0.01533,0.08358,0.030841,0.00571,-0.1009,-0.3201,-0.064854,0.11273,-0.31042,-0.047404,-0.10158,-0.68366,0.01204,0.097384,-0.67298,0.01271
111,-0.005423,0.7275,0.022188,-0.15274,0.54549,0.003751,-0.25483,0.74526,-0.078415,0.1573,0.53592,0.006677,0.27303,0.73312,-0.067176,-0.29849,0.97693,-0.11848,0.29267,0.93706,-0.10353,-0.072325,0.019521,0.020132,0.085239,0.021002,0.010746,-0.10157,-0.32373,-0.06989,0.11546,-0.31453,-0.052959,-0.10159,-0.685,0.010622,0.097398,-0.67491,0.011451
112,-0.0054,0.71491,0.024472,-0.15217,0.53323,0.006743,-0.25405,0.73396,-0.076731,0.157,0.52328,0.008913,0.27273,0.72205,-0.066123,-0.29765,0.96775,-0.11793,0.29093,0.92592,-0.10325,-0.071641,0.008688,0.024579,0.086813,0.010273,0.015585,-0.10218,-0.32834,-0.075234,0.11821,-0.31917,-0.058533,-0.10159,-0.6863,0.008919,0.097497,-0.6769,0.010199
113,-0.005366,0.70176,0.026952,-0.15149,0.51858,0.010022,-0.25329,0.72078,-0.075031,0.15654,0.5107,0.011187,0.27242,0.70956,-0.064742,-0.29642,0.95338,-0.11727,0.28914,0.91256,-0.10306,-0.070996,-0.003498,0.029124,0.088467,-0.001552,0.020479,-0.10272,-0.3332,-0.080135,0.12065,-0.32421,-0.063553,-0.10154,-0.68721,0.007066,0.097544,-0.67873,0.009124
114,-0.005311,0.6875,0.029289,-0.15081,0.50427,0.013274,-0.25255,0.70739,-0.073521,0.15625,0.49629,0.013548,0.27224,0.69622,-0.063213,-0.29516,0.93883,-0.11651,0.28769,0.89796,-0.10331,-0.070305,-0.016234,0.033453,0.090027,-0.013879,0.025168,-0.10336,-0.33973,-0.085003,0.12294,-0.33006,-0.068468,-0.10134,-0.68807,0.005565,0.097578,-0.68061,0.008006
115,-0.005239,0.67266,0.031441,-0.1503,0.48902,0.015407,-0.25239,0.69616,-0.073043,0.15619,0.48284,0.015665,0.27208,0.6828,-0.062183,-0.2941,0.92399,-0.11592,0.28607,0.88326,-0.10329,-0.069605,-0.029834,0.037434,0.091434,-0.026504,0.029512,-0.10408,-0.34675,-0.089838,0.1251,-0.33616,-0.073418,-0.10107,-0.6889,0.004053,0.097628,-0.6825,0.006872
116,-0.005133,0.65724,0.033459,-0.14973,0.47296,0.017378,-0.25222,0.68352,-0.072379,0.1562,0.46749,0.017471,0.27195,0.66812,-0.061237,-0.29307,0.91178,-0.11592,0.28452,0.86859,-0.10328,-0.069019,-0.044285,0.04145,0.092494,-0.040055,0.033731,-0.10484,-0.354,-0.094236,0.12711,-0.34252,-0.077915,-0.10076,-0.6898,0.002605,0.097732,-0.68444,0.005578
117,-0.005002,0.64081,0.035141,-0.14935,0.45638,0.019025,-0.25205,0.67005,-0.071847,0.1562,0.45219,0.019011,0.27178,0.65317,-0.060697,-0.29195,0.89811,-0.11621,0.28304,0.85349,-0.10325,-0.068451,-0.059005,0.045653,0.093596,-0.054063,0.037653,-0.10558,-0.36159,-0.098493,0.12886,-0.34901,-0.08213,-0.10039,-0.69071,0.001286,0.097728,-0.68614,0.00439
