FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
55,-0.041251,0.77148,0.020023,-0.1881,0.57107,0.003018,-0.25879,0.79876,-0.072832,0.11044,0.61019,-0.010562,0.17789,0.83518,-0.095061,-0.24884,1.0612,-0.16793,0.17352,1.1067,-0.16217,-0.088927,0.050355,0.003274,0.065538,0.060075,0.001657,-0.1423,-0.39564,-0.04406,0.11579,-0.39165,-0.054989,-0.17283,-0.89229,-0.012413,0.16576,-0.88314,-0.005714
56,-0.041147,0.7646,0.018866,-0.18764,0.56891,0.002996,-0.25846,0.79379,-0.074905,0.11056,0.60298,-0.011716,0.17863,0.82664,-0.096951,-0.24706,1.056,-0.1711,0.17367,1.0983,-0.16545,-0.08904,0.045366,0.010118,0.065753,0.055399,0.006246,-0.14403,-0.40058,-0.046879,0.11576,-0.39584,-0.060665,-0.17333,-0.89324,-0.013565,0.16518,-0.88305,-0.007697
57,-0.040951,0.75627,0.017274,-0.18715,0.5652,0.002974,-0.25813,0.78787,-0.077625,0.11065,0.5937,-0.013368,0.17946,0.81728,-0.099546,-0.24515,1.0505,-0.17484,0.17352,1.0842,-0.16923,-0.088993,0.039226,0.016822,0.065977,0.049252,0.011045,-0.14594,-0.40588,-0.049809,0.11618,-0.40038,-0.066306,-0.17391,-0.8941,-0.015313,0.16458,-0.88359,-0.009097
58,-0.040717,0.7464,0.015058,-0.18666,0.56148,0.002951,-0.25788,0.78119,-0.081088,0.11089,0.58445,-0.015033,0.18003,0.8092,-0.1029,-0.24394,1.0439,-0.17925,0.17335,1.0709,-0.173,-0.0889,0.033016,0.023275,0.066171,0.043057,0.015189,-0.14794,-0.41116,-0.052773,0.11697,-0.40464,-0.072322,-0.17447,-0.89455,-0.015832,0.16451,-0.8843,-0.010547
59,-0.040535,0.73538,0.01178,-0.18577,0.55503,0.002811,-0.25766,0.77372,-0.085478,0.11114,0.57314,-0.017716,0.18061,0.80012,-0.10753,-0.24274,1.0368,-0.184,0.17316,1.0592,-0.177,-0.088781,0.025761,0.029185,0.06641,0.035374,0.019582,-0.15008,-0.41516,-0.055853,0.11798,-0.40698,-0.07769,-0.17494,-0.89384,-0.01581,0.16424,-0.88301,-0.011809
60,-0.040354,0.72325,0.00844,-0.18489,0.54761,0.002609,-0.25754,0.76601,-0.090241,0.11142,0.56024,-0.020383,0.18118,0.79049,-0.11243,-0.24156,1.0318,-0.18867,0.17294,1.0471,-0.18131,-0.088546,0.018094,0.034217,0.0668,0.02703,0.0236,-0.15228,-0.41909,-0.059094,0.11926,-0.41025,-0.082493,-0.17523,-0.8928,-0.015797,0.16367,-0.88129,-0.012913
61,-0.040058,0.7099,0.004758,-0.18378,0.53667,0.001752,-0.2575,0.75794,-0.095589,0.11163,0.5439,-0.024236,0.18176,0.78004,-0.11721,-0.24028,1.0159,-0.19321,0.17269,1.0351,-0.18555,-0.088329,0.008991,0.038864,0.067276,0.017759,0.027424,-0.15458,-0.42336,-0.062581,0.12067,-0.41338,-0.087,-0.17532,-0.89113,-0.014794,0.16323,-0.8796,-0.013926
62,-0.039769,0.69758,0.000246,-0.18277,0.52584,-4.1e-05,-0.25745,0.75028,-0.10152,0.11191,0.52898,-0.028346,0.18228,0.76907,-0.12293,-0.23902,0.99983,-0.19797,0.17219,1.0228,-0.18979,-0.088001,0.000302,0.042581,0.067965,0.008805,0.030696,-0.15626,-0.42573,-0.065211,0.12201,-0.41588,-0.090958,-0.17532,-0.8903,-0.014455,0.16274,-0.87823,-0.015067
63,-0.039355,0.68422,-0.004685,-0.18189,0.51577,-0.001912,-0.25726,0.73561,-0.1075,0.11224,0.51687,-0.03148,0.18273,0.75843,-0.12926,-0.23769,0.98451,-0.20274,0.17151,1.0108,-0.19393,-0.08765,-0.008095,0.045503,0.06894,3.8e-05,0.033389,-0.15788,-0.42735,-0.06808,0.1233,-0.41828,-0.09506,-0.1753,-0.8882,-0.013712,0.16204,-0.87685,-0.016146
64,-0.038862,0.67072,-0.009603,-0.18109,0.50584,-0.003867,-0.25706,0.72155,-0.113,0.11265,0.50524,-0.034597,0.18331,0.74804,-0.13552,-0.23638,0.96882,-0.20778,0.17067,0.99966,-0.19798,-0.087242,-0.016934,0.047837,0.070057,-0.009071,0.035688,-0.15938,-0.42871,-0.071119,0.12473,-0.42042,-0.099633,-0.17529,-0.88733,-0.013605,0.16187,-0.8757,-0.016729
