FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
28,-0.002059,0.76551,0.019702,-0.15656,0.54057,0.023457,-0.26939,0.77961,-0.026619,0.15178,0.53292,0.027053,0.26701,0.76927,-0.003269,-0.32428,0.98444,-0.07212,0.30067,0.98456,-0.052043,-0.072614,0.036266,-0.018652,0.074643,0.0333,-0.021522,-0.12117,-0.37792,-0.05518,0.11129,-0.40224,-0.032378,-0.12773,-0.73993,-0.054284,0.11086,-0.74954,-0.058356
29,-0.002002,0.76444,0.018309,-0.15629,0.54012,0.023406,-0.26661,0.77797,-0.026504,0.15138,0.53228,0.026919,0.26695,0.76927,-0.003272,-0.32105,0.98444,-0.071987,0.30067,0.98456,-0.052043,-0.072747,0.035385,-0.015421,0.074811,0.032732,-0.019111,-0.12101,-0.38038,-0.059098,0.11197,-0.40306,-0.036267,-0.12838,-0.74246,-0.05723,0.11011,-0.75112,-0.059477
30,-0.001956,0.76224,0.017194,-0.15599,0.53863,0.02337,-0.26405,0.77541,-0.026398,0.15097,0.53017,0.026536,0.26682,0.7675,-0.003278,-0.31831,0.98444,-0.071875,0.30063,0.98456,-0.052045,-0.073017,0.033621,-0.011486,0.074892,0.031198,-0.015937,-0.1208,-0.38298,-0.06407,0.11264,-0.40394,-0.040459,-0.12906,-0.74399,-0.059744,0.10939,-0.75292,-0.060527
31,-0.001899,0.75724,0.015811,-0.15572,0.53581,0.023379,-0.26137,0.76982,-0.026341,0.15047,0.52648,0.025937,0.26682,0.76355,-0.003278,-0.3155,0.98341,-0.071759,0.30077,0.98198,-0.052039,-0.073363,0.030361,-0.00688,0.07501,0.027999,-0.01175,-0.12085,-0.38559,-0.070756,0.11369,-0.40525,-0.046671,-0.12981,-0.74579,-0.062456,0.10851,-0.75478,-0.062212
32,-0.001788,0.74589,0.013124,-0.15475,0.52588,0.021735,-0.25834,0.75644,-0.028866,0.14967,0.51552,0.023489,0.26691,0.75243,-0.005555,-0.31214,0.97774,-0.075608,0.30112,0.96941,-0.053977,-0.073717,0.020575,-0.00196,0.075181,0.018591,-0.00699,-0.12139,-0.39058,-0.080837,0.11554,-0.40737,-0.056894,-0.13082,-0.74748,-0.066038,0.10754,-0.75664,-0.063913
33,-0.001445,0.73048,0.010053,-0.15366,0.51255,0.019265,-0.2553,0.74021,-0.033284,0.14881,0.50015,0.020201,0.26694,0.73669,-0.009629,-0.30839,0.96483,-0.082342,0.30181,0.95293,-0.057909,-0.074166,0.007669,0.003074,0.075367,0.005876,-0.00202,-0.12215,-0.39643,-0.09208,0.11751,-0.40963,-0.068802,-0.13186,-0.74835,-0.069737,0.10675,-0.75831,-0.066172
34,-0.000928,0.71123,0.005675,-0.15255,0.49496,0.015704,-0.25242,0.71939,-0.039323,0.14791,0.48071,0.015525,0.26671,0.71783,-0.015408,-0.30464,0.94841,-0.091398,0.30261,0.93421,-0.063762,-0.074674,-0.009088,0.008142,0.075158,-0.010565,0.003035,-0.12312,-0.40081,-0.10478,0.11959,-0.41151,-0.082433,-0.13265,-0.7495,-0.07355,0.10603,-0.75941,-0.068923
35,-0.000363,0.68944,0.001188,-0.15139,0.4757,0.011759,-0.25098,0.69903,-0.046579,0.14713,0.46012,0.010387,0.26698,0.69744,-0.022505,-0.30108,0.92886,-0.10214,0.30361,0.91472,-0.071404,-0.075219,-0.02775,0.011955,0.074983,-0.028986,0.00729,-0.12415,-0.40484,-0.11744,0.12175,-0.41289,-0.096165,-0.13325,-0.75047,-0.076954,0.10551,-0.75984,-0.071962
36,0.00035,0.66417,-0.004868,-0.15007,0.45221,0.006007,-0.24988,0.67175,-0.055757,0.14656,0.43587,0.003642,0.2676,0.67158,-0.03137,-0.29816,0.9069,-0.11559,0.30425,0.88743,-0.081365,-0.075882,-0.050603,0.017305,0.074645,-0.051803,0.013159,-0.12535,-0.40879,-0.13103,0.12413,-0.41469,-0.11163,-0.13323,-0.75091,-0.080344,0.10507,-0.75984,-0.075551
37,0.001549,0.63385,-0.012347,-0.14765,0.42275,-0.001418,-0.24838,0.64477,-0.066797,0.14582,0.40695,-0.004525,0.26846,0.64077,-0.042235,-0.29581,0.87649,-0.13126,0.30499,0.85743,-0.094634,-0.077033,-0.078595,0.02038,0.074233,-0.079404,0.017118,-0.12835,-0.4135,-0.15164,0.12857,-0.41652,-0.13375,-0.1331,-0.7515,-0.083528,0.10498,-0.75984,-0.078989
38,0.002726,0.60401,-0.019975,-0.14522,0.3935,-0.008952,-0.24687,0.61797,-0.078776,0.14488,0.37802,-0.012825,0.2692,0.61028,-0.053173,-0.29344,0.84651,-0.14643,0.3058,0.82746,-0.10805,-0.078074,-0.10645,0.022359,0.073604,-0.10687,0.020034,-0.13112,-0.41846,-0.17155,0.13303,-0.41867,-0.15507,-0.13336,-0.75212,-0.086645,0.10486,-0.75984,-0.082102
39,0.003636,0.57228,-0.027903,-0.143,0.36271,-0.017198,-0.24538,0.59023,-0.091252,0.14409,0.34811,-0.02128,0.27,0.57888,-0.064777,-0.29119,0.81628,-0.16215,0.30667,0.79701,-0.12225,-0.078859,-0.13545,0.023276,0.072963,-0.13568,0.021888,-0.13393,-0.42324,-0.19132,0.13794,-0.42103,-0.17723,-0.13359,-0.75298,-0.089976,0.10533,-0.75931,-0.085573
40,0.00467,0.54017,-0.036667,-0.14094,0.32871,-0.026571,-0.24332,0.56072,-0.10382,0.14355,0.31543,-0.030817,0.27078,0.54637,-0.076989,-0.28913,0.78466,-0.17882,0.30768,0.7628,-0.13771,-0.079911,-0.16694,0.023233,0.07224,-0.16696,0.022143,-0.13693,-0.42811,-0.21204,0.14372,-0.42411,-0.19958,-0.13407,-0.75382,-0.092986,0.10557,-0.7586,-0.088468
41,0.005485,0.51202,-0.044445,-0.13956,0.29995,-0.034999,-0.24145,0.53122,-0.11455,0.14322,0.28739,-0.03923,0.27159,0.51873,-0.087713,-0.28718,0.74871,-0.19226,0.30855,0.73785,-0.1504,-0.081131,-0.19403,0.023183,0.071587,-0.19431,0.022116,-0.13967,-0.43096,-0.23064,0.14914,-0.42679,-0.21907,-0.1346,-0.75465,-0.095844,0.10568,-0.75819,-0.091257
42,0.005966,0.48589,-0.052209,-0.13826,0.27301,-0.042968,-0.23946,0.50004,-0.12384,0.14306,0.26139,-0.047081,0.2722,0.49274,-0.097841,-0.28566,0.7191,-0.20418,0.30919,0.71443,-0.1628,-0.082349,-0.21985,0.023132,0.071261,-0.22018,0.022103,-0.14237,-0.43416,-0.24863,0.15461,-0.4295,-0.23764,-0.13509,-0.75566,-0.098555,0.10544,-0.75825,-0.093457
