FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
55,-0.00375,0.76937,0.018575,-0.15429,0.53629,0.012144,-0.27121,0.77268,-0.003797,0.14765,0.52773,0.015671,0.25699,0.79294,0.009762,-0.31808,1.0216,-0.026242,0.28802,1.0217,-0.004935,-0.076185,0.042507,-0.03487,0.068355,0.037783,-0.035528,-0.12804,-0.34703,-0.047772,0.11583,-0.38954,-0.013905,-0.13594,-0.73958,-0.041871,0.13013,-0.74665,-0.034051
56,-0.004247,0.76938,0.018905,-0.15453,0.53549,0.012873,-0.27126,0.7718,-0.000145,0.14763,0.52756,0.016306,0.25752,0.793,0.014175,-0.31957,1.0248,-0.018773,0.28919,1.024,0.003707,-0.076202,0.04236,-0.034643,0.068354,0.037666,-0.035518,-0.12804,-0.34729,-0.047821,0.11588,-0.38945,-0.013814,-0.13591,-0.74003,-0.042266,0.13017,-0.74732,-0.034157
57,-0.004713,0.76935,0.01943,-0.1548,0.53471,0.013595,-0.27172,0.77134,0.003065,0.14762,0.52734,0.016869,0.258,0.7921,0.017828,-0.32069,1.0271,-0.01263,0.29008,1.0258,0.010568,-0.076223,0.042168,-0.034376,0.068349,0.037494,-0.035451,-0.12803,-0.34759,-0.047833,0.11595,-0.38955,-0.013721,-0.1358,-0.74046,-0.042567,0.13022,-0.7479,-0.034291
58,-0.005127,0.76929,0.020037,-0.15507,0.53396,0.014325,-0.27231,0.77108,0.006231,0.14761,0.52712,0.01743,0.25844,0.79136,0.021317,-0.32163,1.0289,-0.007199,0.29079,1.0272,0.01668,-0.076243,0.041968,-0.034113,0.06834,0.037316,-0.035337,-0.128,-0.3479,-0.047839,0.11606,-0.38971,-0.013628,-0.1357,-0.74085,-0.042888,0.13026,-0.74842,-0.034492
59,-0.00543,0.76948,0.020682,-0.15532,0.53346,0.01495,-0.27265,0.77233,0.009149,0.14778,0.52662,0.017931,0.2588,0.79099,0.024407,-0.32215,1.03,-0.002645,0.29135,1.0285,0.022163,-0.076249,0.0419,-0.03385,0.068343,0.037202,-0.035206,-0.12801,-0.34801,-0.047873,0.11621,-0.38981,-0.013616,-0.13566,-0.74104,-0.043188,0.13027,-0.74873,-0.034699
60,-0.005669,0.76963,0.021333,-0.15553,0.53302,0.015557,-0.27283,0.77368,0.01121,0.14796,0.52616,0.01838,0.25907,0.79062,0.027017,-0.32244,1.0306,0.000721,0.29158,1.0296,0.026285,-0.076241,0.041735,-0.033503,0.068368,0.036953,-0.034982,-0.12798,-0.34816,-0.0479,0.1164,-0.38991,-0.01362,-0.13558,-0.74126,-0.04346,0.1303,-0.74904,-0.034899
61,-0.005889,0.76958,0.021994,-0.15567,0.53302,0.016289,-0.27298,0.77491,0.01317,0.14808,0.52571,0.018893,0.25926,0.79034,0.029339,-0.32269,1.0311,0.003866,0.29153,1.0306,0.029661,-0.076206,0.041607,-0.033026,0.068399,0.036739,-0.034728,-0.12795,-0.34837,-0.047922,0.1166,-0.39009,-0.013625,-0.1355,-0.7414,-0.043653,0.13044,-0.74931,-0.035079
62,-0.005936,0.76955,0.022298,-0.15576,0.53302,0.016818,-0.27249,0.77435,0.014497,0.14824,0.52554,0.019279,0.25951,0.79034,0.030838,-0.32288,1.0319,0.00582,0.2914,1.0316,0.031334,-0.076137,0.041588,-0.032482,0.068452,0.036729,-0.03438,-0.12792,-0.34864,-0.047957,0.11674,-0.39038,-0.01364,-0.13547,-0.74176,-0.043901,0.13056,-0.74935,-0.035228
63,-0.00598,0.76955,0.022584,-0.15585,0.53312,0.017482,-0.27257,0.77475,0.015647,0.14841,0.52554,0.019652,0.25976,0.79034,0.031996,-0.32278,1.0329,0.007409,0.29129,1.0326,0.032813,-0.076046,0.041569,-0.031833,0.068555,0.036706,-0.033916,-0.12789,-0.3489,-0.04799,0.11688,-0.39081,-0.013657,-0.13546,-0.74213,-0.044135,0.13062,-0.74943,-0.035384
64,-0.006036,0.76955,0.022865,-0.15598,0.53329,0.018516,-0.27226,0.77471,0.016734,0.1486,0.52553,0.020012,0.25996,0.79034,0.033092,-0.3225,1.0337,0.008721,0.29121,1.0334,0.033882,-0.07595,0.041553,-0.031077,0.068646,0.036683,-0.033297,-0.12786,-0.34917,-0.047998,0.11704,-0.39125,-0.013783,-0.13544,-0.74239,-0.04439,0.13068,-0.74951,-0.035582
