FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
101,-0.01924,0.771,0.011127,-0.16853,0.57699,-0.032068,-0.27712,0.78043,-0.10727,0.15803,0.57338,-0.00171,0.27605,0.7595,-0.055194,-0.34202,0.99316,-0.14112,0.32608,0.95608,-0.073137,-0.072905,0.05575,-0.020272,0.076346,0.057682,-0.01397,-0.095836,-0.32079,-0.053189,0.10787,-0.31479,-0.018698,-0.096838,-0.66368,0.018489,0.1011,-0.66079,0.024525
102,-0.018479,0.76506,0.011533,-0.16793,0.57176,-0.030666,-0.27578,0.77439,-0.10785,0.15761,0.56615,-0.001276,0.27663,0.75427,-0.05601,-0.3399,0.98392,-0.1433,0.32621,0.95363,-0.075123,-0.073056,0.050649,-0.014975,0.0769,0.052489,-0.008819,-0.096246,-0.32241,-0.056951,0.10959,-0.31601,-0.022143,-0.096738,-0.66546,0.017057,0.10118,-0.66189,0.023317
103,-0.017663,0.75806,0.012006,-0.1673,0.5673,-0.029239,-0.27424,0.76748,-0.10838,0.15714,0.56015,-0.000825,0.27729,0.74839,-0.056866,-0.33772,0.97462,-0.14544,0.32635,0.9508,-0.077321,-0.073228,0.045436,-0.009597,0.077345,0.047357,-0.003697,-0.096705,-0.3245,-0.060247,0.11154,-0.31717,-0.025688,-0.096571,-0.66771,0.015307,0.10124,-0.66289,0.02233
104,-0.016771,0.74989,0.012487,-0.16583,0.55938,-0.027752,-0.27263,0.75966,-0.1089,0.1568,0.55222,-0.000327,0.27805,0.74142,-0.058115,-0.33541,0.96474,-0.14772,0.3264,0.94248,-0.080695,-0.073392,0.03868,-0.003917,0.077877,0.040673,0.001757,-0.097176,-0.32695,-0.063481,0.11362,-0.31888,-0.029232,-0.096453,-0.67043,0.013055,0.10131,-0.66398,0.021409
105,-0.015895,0.74053,0.012983,-0.16426,0.55116,-0.026192,-0.27096,0.75104,-0.10934,0.15656,0.54366,0.000247,0.2788,0.73375,-0.059301,-0.33307,0.95469,-0.14999,0.32642,0.93417,-0.083971,-0.073459,0.031082,0.001908,0.078516,0.033291,0.007084,-0.097483,-0.32994,-0.066618,0.11573,-0.32131,-0.032782,-0.096344,-0.67337,0.010547,0.10135,-0.66511,0.020619
106,-0.015038,0.73009,0.013475,-0.16256,0.54183,-0.024464,-0.26917,0.74148,-0.10977,0.15655,0.53407,0.001162,0.27955,0.72424,-0.060479,-0.3306,0.94426,-0.15213,0.32637,0.92451,-0.087375,-0.073458,0.02251,0.007416,0.079257,0.024967,0.012446,-0.097722,-0.33331,-0.069786,0.11781,-0.32424,-0.036362,-0.096222,-0.6763,0.007769,0.10126,-0.66702,0.019696
107,-0.014165,0.71917,0.014076,-0.16084,0.53285,-0.022761,-0.26726,0.73087,-0.11001,0.1567,0.52449,0.002024,0.28012,0.71431,-0.061623,-0.32852,0.93861,-0.15263,0.32617,0.91384,-0.090744,-0.073411,0.013657,0.012771,0.079972,0.016317,0.017797,-0.09798,-0.33745,-0.073385,0.11994,-0.32781,-0.040103,-0.096061,-0.67927,0.004898,0.10121,-0.66913,0.018468
108,-0.013274,0.70708,0.014913,-0.15931,0.52377,-0.021315,-0.26536,0.71986,-0.1102,0.15661,0.51524,0.002535,0.28058,0.70301,-0.062864,-0.32625,0.93212,-0.15297,0.32596,0.90244,-0.094248,-0.073206,0.004243,0.018153,0.080847,0.007293,0.023006,-0.098174,-0.34195,-0.077099,0.12215,-0.33223,-0.044052,-0.095879,-0.68232,0.002098,0.1011,-0.67129,0.017284
109,-0.012415,0.69419,0.015912,-0.15789,0.51025,-0.019383,-0.26351,0.70813,-0.11019,0.15646,0.50223,0.003107,0.2809,0.6911,-0.064132,-0.32494,0.92808,-0.15338,0.32569,0.89051,-0.097694,-0.072879,-0.006531,0.02333,0.081965,-0.003324,0.028029,-0.098408,-0.34703,-0.081097,0.1245,-0.33757,-0.048228,-0.095682,-0.6855,-0.000741,0.10105,-0.67369,0.016012
110,-0.011733,0.68084,0.016754,-0.15629,0.49587,-0.017495,-0.26188,0.69598,-0.11031,0.15621,0.48862,0.003691,0.28099,0.67809,-0.06552,-0.32314,0.92209,-0.15376,0.32512,0.87593,-0.10139,-0.072504,-0.018449,0.028258,0.083112,-0.015125,0.032894,-0.098513,-0.35253,-0.085511,0.12695,-0.34394,-0.052881,-0.095483,-0.68865,-0.00355,0.10099,-0.67649,0.014717
