FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
98,-0.015656,0.76789,0.035123,-0.16848,0.58364,-0.007029,-0.28361,0.78237,-0.062275,0.16141,0.58042,0.022346,0.27758,0.75978,-0.010522,-0.34947,0.97656,-0.081568,0.31991,0.96244,-0.014627,-0.073615,0.061939,-0.013631,0.072806,0.065466,-0.010576,-0.098894,-0.329,-0.038642,0.10084,-0.32053,-0.016483,-0.10439,-0.67661,0.015464,0.092438,-0.67627,0.024059
99,-0.015899,0.76389,0.035951,-0.16846,0.58135,-0.00605,-0.28363,0.77847,-0.061891,0.16062,0.57688,0.022592,0.27822,0.75673,-0.010683,-0.34888,0.96916,-0.08292,0.31984,0.96106,-0.015239,-0.074011,0.059398,-0.010076,0.0729,0.062649,-0.006958,-0.10002,-0.32992,-0.042441,0.10232,-0.32107,-0.02015,-0.10429,-0.6786,0.014298,0.092416,-0.67684,0.022889
100,-0.016076,0.75904,0.036882,-0.16844,0.57861,-0.004968,-0.28365,0.77338,-0.061489,0.15967,0.57296,0.022859,0.27893,0.75262,-0.010872,-0.34825,0.96186,-0.084207,0.31978,0.95938,-0.016008,-0.074534,0.056249,-0.006289,0.073023,0.059118,-0.003006,-0.10117,-0.33097,-0.046445,0.10397,-0.32148,-0.024172,-0.10422,-0.68081,0.013108,0.092406,-0.67732,0.021643
101,-0.016239,0.75328,0.03775,-0.16831,0.57209,-0.002861,-0.28352,0.7674,-0.061193,0.15872,0.56586,0.023243,0.27956,0.74801,-0.011104,-0.34769,0.95601,-0.084987,0.31964,0.95329,-0.01769,-0.075213,0.05143,-0.002082,0.073125,0.054109,0.001453,-0.10246,-0.33236,-0.050471,0.10569,-0.32207,-0.028203,-0.1042,-0.68274,0.012025,0.092387,-0.67776,0.020441
102,-0.01634,0.7464,0.038594,-0.1681,0.56537,-0.000878,-0.28322,0.76053,-0.061023,0.1581,0.5577,0.023783,0.2801,0.74238,-0.011425,-0.34759,0.95451,-0.084981,0.31951,0.94693,-0.019557,-0.075957,0.045781,0.002217,0.073185,0.048095,0.006097,-0.10383,-0.33423,-0.05461,0.10743,-0.32285,-0.032284,-0.10421,-0.68453,0.010849,0.092371,-0.67833,0.019159
103,-0.016386,0.73816,0.039379,-0.16773,0.55732,0.001017,-0.28285,0.75292,-0.060821,0.15718,0.54903,0.0244,0.2805,0.73535,-0.011957,-0.34735,0.95302,-0.084966,0.31927,0.93956,-0.021766,-0.076649,0.03898,0.006716,0.073148,0.041104,0.010726,-0.10518,-0.33648,-0.058445,0.1094,-0.32441,-0.036623,-0.10426,-0.68666,0.009561,0.092376,-0.67891,0.017916
104,-0.016426,0.72909,0.040041,-0.16731,0.54829,0.003001,-0.28238,0.74478,-0.060628,0.15636,0.54174,0.024964,0.28067,0.72672,-0.012512,-0.34717,0.95151,-0.084589,0.31881,0.93122,-0.024166,-0.077351,0.031618,0.011132,0.07303,0.033717,0.015286,-0.1064,-0.33933,-0.062474,0.11142,-0.32691,-0.041041,-0.10427,-0.68907,0.008046,0.092262,-0.67958,0.016758
105,-0.016472,0.71943,0.040821,-0.16686,0.53855,0.005126,-0.28176,0.73551,-0.060538,0.15561,0.53251,0.025608,0.2807,0.71746,-0.013107,-0.34694,0.94986,-0.084575,0.31832,0.92237,-0.026868,-0.07807,0.023385,0.015614,0.072921,0.025478,0.019869,-0.10759,-0.34252,-0.066467,0.11322,-0.32977,-0.045204,-0.10423,-0.69117,0.006427,0.092186,-0.68087,0.015498
106,-0.016443,0.70922,0.04154,-0.16641,0.5277,0.007292,-0.28112,0.72677,-0.0605,0.15503,0.52137,0.026201,0.28074,0.70763,-0.013783,-0.34672,0.94766,-0.084562,0.31752,0.91124,-0.029825,-0.078729,0.013955,0.019924,0.072844,0.016173,0.024318,-0.10882,-0.34629,-0.070533,0.1148,-0.33352,-0.049294,-0.10424,-0.69329,0.004793,0.092195,-0.6827,0.014106
107,-0.016318,0.69767,0.042205,-0.16603,0.51544,0.009499,-0.28042,0.71735,-0.060458,0.15452,0.50916,0.027,0.28081,0.69676,-0.014884,-0.34627,0.94429,-0.084535,0.31651,0.89822,-0.033291,-0.079083,0.003294,0.024068,0.072756,0.005698,0.028733,-0.11004,-0.35076,-0.074978,0.11643,-0.33825,-0.053444,-0.10422,-0.69535,0.003064,0.09227,-0.68454,0.012823
